variant,building_id,weather_key,seed,sample_id,run_dir,timeseries_csv,n_total_zones,n_residential_zones,annual_heat_demand_kWh,peak_heat_demand_kW,peak_timestamp,peak_zone_heat_demand_kW,peak_zone_number,peak_zone_name,overheating_threshold_C,overheating_hours_mean_zone,overheating_hours_max_zone,overheated_zone_number,overheated_zone_name,mean_indoor_temp_C
V7,DESHPDHK0000lce9_7,TRY_B,2,0,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0000\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0000\seed_2\timeseries.csv,10,5,209418403.95382205,81201.77001953125,2021-01-01T03:00:00,9572.703125,9,Storey_5_Zone_1,26.0,53.2,105.0,4,Storey_2_Zone_2,21.333037163157858
V7,DESHPDHK0000lce9_7,TRY_B,3,0,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0000\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0000\seed_3\timeseries.csv,10,5,208070431.080935,81222.9384765625,2021-01-01T04:00:00,9698.283203125,9,Storey_5_Zone_1,26.0,50.400000000000006,112.0,4,Storey_2_Zone_2,21.32436996545305
V7,DESHPDHK0000lce9_7,TRY_B,1,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0001\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0001\seed_1\timeseries.csv,10,5,219824590.13814294,77322.1376953125,2021-01-01T04:00:00,11607.115234375,3,Storey_2_Zone_1,26.0,22.6,67.0,6,Storey_3_Zone_2,20.960828791795695
V7,DESHPDHK0000lce9_7,TRY_B,2,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0001\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0001\seed_2\timeseries.csv,10,5,215159728.50228843,77170.818359375,2021-01-01T04:00:00,11568.759765625,3,Storey_2_Zone_1,26.0,18.0,41.0,6,Storey_3_Zone_2,20.954656954555144
V7,DESHPDHK0000lce9_7,TRY_B,3,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0001\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0001\seed_3\timeseries.csv,10,5,215316024.07437748,77291.2802734375,2021-01-01T04:00:00,11591.103515625,3,Storey_2_Zone_1,26.0,11.600000000000001,22.0,6,Storey_3_Zone_2,20.957946212345348
V7,DESHPDHK0000lce9_7,TRY_B,1,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0003\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0003\seed_1\timeseries.csv,10,5,203001912.8547854,79269.18505859375,2021-01-01T04:00:00,9336.0029296875,9,Storey_5_Zone_1,26.0,38.2,72.0,6,Storey_3_Zone_2,21.218738553731132
V7,DESHPDHK0000lce9_7,TRY_B,2,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0003\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0003\seed_2\timeseries.csv,10,5,198754612.61531585,79274.5810546875,2021-01-01T03:00:00,9175.46484375,9,Storey_5_Zone_1,26.0,36.2,66.0,8,Storey_4_Zone_2,21.228571354326455
V7,DESHPDHK0000lce9_7,TRY_B,3,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0003\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0003\seed_3\timeseries.csv,10,5,198073019.19597977,79257.41162109375,2021-01-01T04:00:00,9301.3046875,9,Storey_5_Zone_1,26.0,32.800000000000004,48.0,8,Storey_4_Zone_2,21.221320011316152
V7,DESHPDHK0000lce9_7,TRY_B,1,7,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0007\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0007\seed_1\timeseries.csv,10,5,97366107.14916313,79270.23486328125,2021-01-01T01:00:00,10085.998046875,8,Storey_4_Zone_2,26.0,69.60000000000001,160.0,6,Storey_3_Zone_2,22.460131753730604
V7,DESHPDHK0000lce9_7,TRY_B,2,7,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0007\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0007\seed_2\timeseries.csv,10,5,93161313.2511264,79145.06982421875,2021-01-01T01:00:00,9991.4345703125,8,Storey_4_Zone_2,26.0,77.2,182.0,8,Storey_4_Zone_2,22.46089985131975
V7,DESHPDHK0000lce9_7,TRY_B,3,7,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0007\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0007\seed_3\timeseries.csv,10,5,92270328.33134967,79270.8701171875,2021-01-01T01:00:00,10055.916015625,8,Storey_4_Zone_2,26.0,68.80000000000001,158.0,8,Storey_4_Zone_2,22.451839925371747
V7,DESHPDHK0000lce9_7,TRY_B,1,8,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0008\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0008\seed_1\timeseries.csv,10,5,234720996.7512368,86359.04345703125,2021-01-01T03:00:00,11503.390625,3,Storey_2_Zone_1,26.0,35.00000000000001,67.0,6,Storey_3_Zone_2,22.343867659005486
V7,DESHPDHK0000lce9_7,TRY_B,2,8,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0008\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0008\seed_2\timeseries.csv,10,5,229365943.18227795,86361.9423828125,2021-01-01T03:00:00,11472.98828125,3,Storey_2_Zone_1,26.0,35.6,54.0,8,Storey_4_Zone_2,22.355422815837343
V7,DESHPDHK0000lce9_7,TRY_B,3,8,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0008\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0008\seed_3\timeseries.csv,10,5,229522937.9154232,86302.1845703125,2021-01-01T04:00:00,11487.4814453125,3,Storey_2_Zone_1,26.0,32.800000000000004,50.0,4,Storey_2_Zone_2,22.348079024873222
V7,DESHPDHK0000lce9_7,TRY_B,1,11,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0011\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0011\seed_1\timeseries.csv,10,5,231649981.35182554,81062.669921875,2021-01-01T04:00:00,10430.525390625,7,Storey_4_Zone_1,26.0,17.8,62.0,4,Storey_2_Zone_2,21.975333496065897
V7,DESHPDHK0000lce9_7,TRY_B,2,11,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0011\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0011\seed_2\timeseries.csv,10,5,227362525.64905763,80962.6904296875,2021-01-01T03:00:00,10404.1708984375,7,Storey_4_Zone_1,26.0,15.600000000000001,30.0,4,Storey_2_Zone_2,21.97446394259495
V7,DESHPDHK0000lce9_7,TRY_B,3,11,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0011\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0011\seed_3\timeseries.csv,10,5,226404435.00776345,81045.25048828125,2021-01-01T04:00:00,10404.255859375,7,Storey_4_Zone_1,26.0,12.6,34.0,4,Storey_2_Zone_2,21.970672260480814
V7,DESHPDHK0000lce9_7,TRY_B,1,12,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0012\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0012\seed_1\timeseries.csv,10,5,242706209.2132218,94200.8896484375,2021-01-01T03:00:00,11166.244140625,7,Storey_4_Zone_1,26.0,34.2,63.0,4,Storey_2_Zone_2,22.398946081483064
V7,DESHPDHK0000lce9_7,TRY_B,2,12,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0012\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0012\seed_2\timeseries.csv,10,5,238647345.97922707,94180.78369140625,2021-01-01T03:00:00,11142.857421875,7,Storey_4_Zone_1,26.0,32.6,54.0,8,Storey_4_Zone_2,22.400952154707532
V7,DESHPDHK0000lce9_7,TRY_B,3,12,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0012\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0012\seed_3\timeseries.csv,10,5,237925095.10656118,94007.779296875,2021-01-01T03:00:00,11150.7529296875,7,Storey_4_Zone_1,26.0,29.0,55.0,10,Storey_5_Zone_2,22.396456212162537
V7,DESHPDHK0000lce9_7,TRY_B,1,16,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0016\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0016\seed_1\timeseries.csv,10,5,211451172.2273063,77620.0205078125,2021-01-01T04:00:00,9280.478515625,5,Storey_3_Zone_1,26.0,63.800000000000004,135.0,4,Storey_2_Zone_2,20.8765626142537
V7,DESHPDHK0000lce9_7,TRY_B,2,16,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0016\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0016\seed_2\timeseries.csv,10,5,207943329.79644507,77467.751953125,2021-01-01T04:00:00,9349.6103515625,5,Storey_3_Zone_1,26.0,61.6,151.0,8,Storey_4_Zone_2,20.889111054334162
V7,DESHPDHK0000lce9_7,TRY_B,3,16,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0016\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0016\seed_3\timeseries.csv,10,5,206526321.03568769,77603.2353515625,2021-01-01T04:00:00,9280.4873046875,5,Storey_3_Zone_1,26.0,60.60000000000001,139.0,8,Storey_4_Zone_2,20.879590111270847
V7,DESHPDHK0000lce9_7,TRY_B,1,17,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0017\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0017\seed_1\timeseries.csv,10,5,243408889.23589635,90346.7373046875,2021-01-01T03:00:00,11296.8876953125,1,Storey_1_Zone_1,26.0,26.6,49.0,6,Storey_3_Zone_2,21.701059004199433
V7,DESHPDHK0000lce9_7,TRY_B,2,17,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0017\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0017\seed_2\timeseries.csv,10,5,239088069.0670666,90322.9931640625,2021-01-01T03:00:00,11345.2158203125,1,Storey_1_Zone_1,26.0,27.8,54.0,8,Storey_4_Zone_2,21.71470316432001
V7,DESHPDHK0000lce9_7,TRY_B,3,17,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0017\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0017\seed_3\timeseries.csv,10,5,237762890.87621748,90106.54833984375,2021-01-01T04:00:00,11345.0546875,1,Storey_1_Zone_1,26.0,23.200000000000003,42.0,10,Storey_5_Zone_2,21.709367148542302
V7,DESHPDHK0000lce9_7,TRY_B,1,18,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0018\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0018\seed_1\timeseries.csv,10,5,221651158.53286636,78715.14208984375,2021-01-01T04:00:00,9233.529296875,9,Storey_5_Zone_1,26.0,7.4,16.0,6,Storey_3_Zone_2,20.912052186152387
V7,DESHPDHK0000lce9_7,TRY_B,2,18,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0018\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0018\seed_2\timeseries.csv,10,5,218126735.34437424,78624.9306640625,2021-01-01T03:00:00,9255.181640625,5,Storey_3_Zone_1,26.0,7.6000000000000005,19.0,8,Storey_4_Zone_2,20.912974917748517
V7,DESHPDHK0000lce9_7,TRY_B,3,18,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0018\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0018\seed_3\timeseries.csv,10,5,217251450.39497238,78702.69677734375,2021-01-01T04:00:00,9178.837890625,5,Storey_3_Zone_1,26.0,5.000000000000001,7.0,8,Storey_4_Zone_2,20.911071943150954
V8,DESHPDHK0000lce9_8,TRY_A,1,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0002\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0002\seed_1\timeseries.csv,11,10,88993728.43360311,47064.8037109375,2021-11-22T05:00:00,5490.91259765625,10,Storey_5_Zone_2,26.0,1965.8536601256565,2305.0,6,Storey_3_Zone_2,23.15785352110697
V8,DESHPDHK0000lce9_8,TRY_A,2,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0002\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0002\seed_2\timeseries.csv,11,10,85630900.18693241,46266.43615722656,2021-12-21T04:00:00,5316.76904296875,11,Storey_5_Zone_3,26.0,1981.5402450942424,2247.0,10,Storey_5_Zone_2,23.18747733086857
V8,DESHPDHK0000lce9_8,TRY_A,3,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0002\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0002\seed_3\timeseries.csv,11,10,85554988.19994563,46304.83654785156,2021-12-21T04:00:00,5432.5859375,10,Storey_5_Zone_2,26.0,1989.1808398838784,2317.0,6,Storey_3_Zone_2,23.189929429120685
V8,DESHPDHK0000lce9_8,TRY_A,1,4,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0004\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0004\seed_1\timeseries.csv,11,10,107490432.18724295,52037.578125,2021-11-22T05:00:00,7413.31787109375,10,Storey_5_Zone_2,26.0,1766.0193893543924,2294.0,6,Storey_3_Zone_2,23.17920793787381
V8,DESHPDHK0000lce9_8,TRY_A,2,4,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0004\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0004\seed_2\timeseries.csv,11,10,104124488.89866188,51748.61376953125,2021-12-21T04:00:00,7189.3310546875,10,Storey_5_Zone_2,26.0,1781.9919539312805,2363.0,8,Storey_4_Zone_2,23.19179887911288
V8,DESHPDHK0000lce9_8,TRY_A,3,4,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0004\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0004\seed_3\timeseries.csv,11,10,104094705.91232747,51783.22888183594,2021-12-21T04:00:00,7358.09326171875,10,Storey_5_Zone_2,26.0,1794.5655411677294,2365.0,8,Storey_4_Zone_2,23.20511476387986
V8,DESHPDHK0000lce9_8,TRY_A,1,5,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0005\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0005\seed_1\timeseries.csv,11,10,102257695.14298187,51763.591552734375,2021-11-22T05:00:00,7126.12890625,10,Storey_5_Zone_2,26.0,2020.48262953811,2546.0,6,Storey_3_Zone_2,23.615179006320535
V8,DESHPDHK0000lce9_8,TRY_A,2,5,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0005\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0005\seed_2\timeseries.csv,11,10,98342163.6257245,50581.60888671875,2021-12-21T04:00:00,6913.59326171875,10,Storey_5_Zone_2,26.0,2029.6752828601773,2496.0,8,Storey_4_Zone_2,23.62233813659593
V8,DESHPDHK0000lce9_8,TRY_A,3,5,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0005\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0005\seed_3\timeseries.csv,11,10,98757296.56148122,50765.716796875,2021-12-21T04:00:00,7065.75537109375,10,Storey_5_Zone_2,26.0,2045.8245966827,2544.0,6,Storey_3_Zone_2,23.63100499085732
V8,DESHPDHK0000lce9_8,TRY_A,1,6,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0006\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0006\seed_1\timeseries.csv,11,10,110854488.53279808,51542.982421875,2021-11-22T05:00:00,6914.32666015625,10,Storey_5_Zone_2,26.0,1765.2526374660956,2197.0,6,Storey_3_Zone_2,23.369567641027615
V8,DESHPDHK0000lce9_8,TRY_A,2,6,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0006\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0006\seed_2\timeseries.csv,11,10,107692209.09194049,50396.39147949219,2021-12-21T04:00:00,6698.10302734375,10,Storey_5_Zone_2,26.0,1773.3402450942426,2180.0,10,Storey_5_Zone_2,23.383810062764375
V8,DESHPDHK0000lce9_8,TRY_A,3,6,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0006\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0006\seed_3\timeseries.csv,11,10,106757663.14480501,50227.46569824219,2021-12-21T04:00:00,6859.27392578125,10,Storey_5_Zone_2,26.0,1789.310158991725,2208.0,6,Storey_3_Zone_2,23.39438749643728
V8,DESHPDHK0000lce9_8,TRY_A,1,9,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0009\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0009\seed_1\timeseries.csv,11,10,121322989.52049316,54899.63391113281,2021-11-22T05:00:00,6577.7685546875,3,Storey_1_Zone_3,26.0,2025.7396397339585,2461.0,6,Storey_3_Zone_2,24.132563036902805
V8,DESHPDHK0000lce9_8,TRY_A,2,9,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0009\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0009\seed_2\timeseries.csv,11,10,117538906.6140779,53126.15966796875,2021-12-21T04:00:00,6466.50830078125,3,Storey_1_Zone_3,26.0,2038.032548720916,2432.0,8,Storey_4_Zone_2,24.136165797658556
V8,DESHPDHK0000lce9_8,TRY_A,3,9,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0009\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0009\seed_3\timeseries.csv,11,10,117603520.8394556,53184.80725097656,2021-12-21T04:00:00,6459.15380859375,3,Storey_1_Zone_3,26.0,2044.2568221348424,2477.0,6,Storey_3_Zone_2,24.147316760070066
V8,DESHPDHK0000lce9_8,TRY_A,1,10,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0010\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0010\seed_1\timeseries.csv,11,10,109910782.5490383,51745.79345703125,2021-11-22T05:00:00,5949.23828125,11,Storey_5_Zone_3,26.0,1819.004601968024,2214.0,6,Storey_3_Zone_2,23.46456228153727
V8,DESHPDHK0000lce9_8,TRY_A,2,10,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0010\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0010\seed_2\timeseries.csv,11,10,106729133.71413136,50426.207275390625,2021-12-21T04:00:00,6132.4814453125,2,Storey_1_Zone_2,26.0,1830.6584501546872,2255.0,8,Storey_4_Zone_2,23.489264364652925
V8,DESHPDHK0000lce9_8,TRY_A,3,10,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0010\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0010\seed_3\timeseries.csv,11,10,105949854.71933974,50401.13916015625,2021-12-21T04:00:00,6126.2001953125,2,Storey_1_Zone_2,26.0,1841.8072526474293,2247.0,8,Storey_4_Zone_2,23.491829068630114
V8,DESHPDHK0000lce9_8,TRY_A,1,13,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0013\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0013\seed_1\timeseries.csv,11,10,105900525.85417843,51581.122314453125,2021-11-22T05:00:00,6285.5390625,11,Storey_5_Zone_3,26.0,1918.8051132978044,2381.0,6,Storey_3_Zone_2,23.48459480108878
V8,DESHPDHK0000lce9_8,TRY_A,2,13,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0013\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0013\seed_2\timeseries.csv,11,10,102627825.92979369,50419.910888671875,2021-12-21T04:00:00,6302.96240234375,11,Storey_5_Zone_3,26.0,1933.253148795876,2317.0,8,Storey_4_Zone_2,23.49832632043968
V8,DESHPDHK0000lce9_8,TRY_A,3,13,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0013\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0013\seed_3\timeseries.csv,11,10,102227473.05877942,50454.69421386719,2021-12-21T04:00:00,6238.6328125,11,Storey_5_Zone_3,26.0,1941.274260200616,2393.0,6,Storey_3_Zone_2,23.505720050508515
V8,DESHPDHK0000lce9_8,TRY_A,1,14,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0014\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0014\seed_1\timeseries.csv,11,10,91839274.04811081,49177.603271484375,2021-11-22T05:00:00,6128.89111328125,10,Storey_5_Zone_2,26.0,2001.6335713804772,2480.0,6,Storey_3_Zone_2,23.277018238719922
V8,DESHPDHK0000lce9_8,TRY_A,2,14,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0014\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0014\seed_2\timeseries.csv,11,10,88987468.62545162,48342.27685546875,2021-12-21T04:00:00,5998.12158203125,2,Storey_1_Zone_2,26.0,2010.1597284791378,2402.0,10,Storey_5_Zone_2,23.295883312024277
V8,DESHPDHK0000lce9_8,TRY_A,3,14,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0014\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0014\seed_3\timeseries.csv,11,10,88669422.35383451,48287.366943359375,2021-12-21T04:00:00,6079.19921875,10,Storey_5_Zone_2,26.0,2022.2145993253619,2493.0,6,Storey_3_Zone_2,23.30538418704641
V8,DESHPDHK0000lce9_8,TRY_A,1,15,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0015\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0015\seed_1\timeseries.csv,11,10,42026513.40196418,34443.881591796875,2021-11-22T01:00:00,4411.744140625,10,Storey_5_Zone_2,26.0,2336.6341767407607,2638.0,6,Storey_3_Zone_2,23.773778619179158
