base_building_group,variant,sample_id,seed,annual_heating_kWh,peak_heating_kW,overheating_hours_any_zone_gt_26C,mean_interzone_spread_C,annual_heating_kWh_mean,annual_heating_kWh_std,annual_heating_kWh_min,annual_heating_kWh_max,peak_heating_kW_mean,peak_heating_kW_std,peak_heating_kW_min,peak_heating_kW_max,overheating_hours_any_zone_gt_26C_mean,overheating_hours_any_zone_gt_26C_std,overheating_hours_any_zone_gt_26C_min,overheating_hours_any_zone_gt_26C_max,mean_interzone_spread_C_mean,mean_interzone_spread_C_std,mean_interzone_spread_C_min,mean_interzone_spread_C_max
DESHPDHK0000lce9,V2,37,1,106052.12597612178,51.601763671875,2397.0,4.262431895048459,106052.12597612178,,106052.12597612178,106052.12597612178,51.601763671875,,51.601763671875,51.601763671875,2397.0,,2397.0,2397.0,4.262431895048459,,4.262431895048459,4.262431895048459
DESHPDHK0000lce9,V2,39,1,120036.19185163033,52.52205419921875,2275.0,4.714080295011942,120036.19185163033,,120036.19185163033,120036.19185163033,52.52205419921875,,52.52205419921875,52.52205419921875,2275.0,,2275.0,2275.0,4.714080295011942,,4.714080295011942,4.714080295011942
DESHPDHK0000lce9,V2,36,4,46321.65168136168,34.69075830078125,2677.0,4.656231646259642,46321.65168136168,,46321.65168136168,46321.65168136168,34.69075830078125,,34.69075830078125,34.69075830078125,2677.0,,2677.0,2677.0,4.656231646259642,,4.656231646259642,4.656231646259642
DESHPDHK0000lce9,V2,40,4,73468.64282480329,43.94795751953125,2422.0,3.411067468447034,73468.64282480329,,73468.64282480329,73468.64282480329,43.94795751953125,,43.94795751953125,43.94795751953125,2422.0,,2422.0,2422.0,3.411067468447034,,3.411067468447034,3.411067468447034
DESHPDHK0000lce9,V2,52,3,102049.71594609196,49.166451171875,2150.0,4.143023909451334,102049.71594609196,,102049.71594609196,102049.71594609196,49.166451171875,,49.166451171875,49.166451171875,2150.0,,2150.0,2150.0,4.143023909451334,,4.143023909451334,4.143023909451334
DESHPDHK0000lce9,V2,44,2,87730.07859684914,46.570681640625,2333.0,4.494487280443416,87730.07859684914,,87730.07859684914,87730.07859684914,46.570681640625,,46.570681640625,46.570681640625,2333.0,,2333.0,2333.0,4.494487280443416,,4.494487280443416,4.494487280443416
DESHPDHK0000lce9,V2,44,4,90200.82754731415,47.6140859375,2291.0,4.353845274757261,90200.82754731415,,90200.82754731415,90200.82754731415,47.6140859375,,47.6140859375,47.6140859375,2291.0,,2291.0,2291.0,4.353845274757261,,4.353845274757261,4.353845274757261
DESHPDHK0000lce9,V2,47,1,105421.69958647796,48.9142734375,2098.0,5.11548812617152,105421.69958647796,,105421.69958647796,105421.69958647796,48.9142734375,,48.9142734375,48.9142734375,2098.0,,2098.0,2098.0,5.11548812617152,,5.11548812617152,5.11548812617152
DESHPDHK0000lce9,V2,47,2,102549.75188264632,48.85016162109375,2116.0,5.185424574786788,102549.75188264632,,102549.75188264632,102549.75188264632,48.85016162109375,,48.85016162109375,48.85016162109375,2116.0,,2116.0,2116.0,5.185424574786788,,5.185424574786788,5.185424574786788
DESHPDHK0000lce9,V2,47,3,101615.70765160692,48.78901171875,2119.0,5.249839860219253,101615.70765160692,,101615.70765160692,101615.70765160692,48.78901171875,,48.78901171875,48.78901171875,2119.0,,2119.0,2119.0,5.249839860219253,,5.249839860219253,5.249839860219253
DESHPDHK0000lce9,V2,47,4,102315.24549774337,49.71981494140625,2108.0,5.091057796454325,102315.24549774337,,102315.24549774337,102315.24549774337,49.71981494140625,,49.71981494140625,49.71981494140625,2108.0,,2108.0,2108.0,5.091057796454325,,5.091057796454325,5.091057796454325
DESHPDHK0000lce9,V2,50,1,89628.22104993892,47.7025791015625,2275.0,4.004592517564974,89628.22104993892,,89628.22104993892,89628.22104993892,47.7025791015625,,47.7025791015625,47.7025791015625,2275.0,,2275.0,2275.0,4.004592517564974,,4.004592517564974,4.004592517564974
DESHPDHK0000lce9,V2,50,2,86575.52186080646,46.54520166015625,2295.0,4.095541201747047,86575.52186080646,,86575.52186080646,86575.52186080646,46.54520166015625,,46.54520166015625,46.54520166015625,2295.0,,2295.0,2295.0,4.095541201747047,,4.095541201747047,4.095541201747047
DESHPDHK0000lce9,V2,50,3,85722.8482358735,46.5734150390625,2277.0,4.15208550879787,85722.8482358735,,85722.8482358735,85722.8482358735,46.5734150390625,,46.5734150390625,46.5734150390625,2277.0,,2277.0,2277.0,4.15208550879787,,4.15208550879787,4.15208550879787
DESHPDHK0000lce9,V2,50,4,87660.18872349068,47.5281630859375,2263.0,3.968437843597069,87660.18872349068,,87660.18872349068,87660.18872349068,47.5281630859375,,47.5281630859375,47.5281630859375,2263.0,,2263.0,2263.0,3.968437843597069,,3.968437843597069,3.968437843597069
DESHPDHK0000lce9,V2,52,1,105844.41127006018,50.28714453125,2130.0,4.03205670767241,105844.41127006018,,105844.41127006018,105844.41127006018,50.28714453125,,50.28714453125,50.28714453125,2130.0,,2130.0,2130.0,4.03205670767241,,4.03205670767241,4.03205670767241
DESHPDHK0000lce9,V2,52,2,102701.35039404256,49.18360791015625,2147.0,4.099129516476164,102701.35039404256,,102701.35039404256,102701.35039404256,49.18360791015625,,49.18360791015625,49.18360791015625,2147.0,,2147.0,2147.0,4.099129516476164,,4.099129516476164,4.099129516476164
DESHPDHK0000lce9,V2,52,4,103837.0670682891,50.1799208984375,2132.0,4.002145715614881,103837.0670682891,,103837.0670682891,103837.0670682891,50.1799208984375,,50.1799208984375,50.1799208984375,2132.0,,2132.0,2132.0,4.002145715614881,,4.002145715614881,4.002145715614881
DESHPDHK0000lce9,V2,44,3,88001.7460269543,46.71237255859375,2300.0,4.524196719241561,88001.7460269543,,88001.7460269543,88001.7460269543,46.71237255859375,,46.71237255859375,46.71237255859375,2300.0,,2300.0,2300.0,4.524196719241561,,4.524196719241561,4.524196719241561
DESHPDHK0000lce9,V2,53,1,75719.45799362475,42.8083955078125,2379.0,3.271335573504471,75719.45799362475,,75719.45799362475,75719.45799362475,42.8083955078125,,42.8083955078125,42.8083955078125,2379.0,,2379.0,2379.0,3.271335573504471,,3.271335573504471,3.271335573504471
DESHPDHK0000lce9,V2,53,3,72258.3083424046,41.90554052734375,2404.0,3.390948209053932,72258.3083424046,,72258.3083424046,72258.3083424046,41.90554052734375,,41.90554052734375,41.90554052734375,2404.0,,2404.0,2404.0,3.390948209053932,,3.390948209053932,3.390948209053932
DESHPDHK0000lce9,V2,53,4,74387.60195447541,42.92696435546875,2434.0,3.3541218836331224,74387.60195447541,,74387.60195447541,74387.60195447541,42.92696435546875,,42.92696435546875,42.92696435546875,2434.0,,2434.0,2434.0,3.3541218836331224,,3.3541218836331224,3.3541218836331224
DESHPDHK0000lce9,V2,54,1,106023.1863599868,48.7184453125,2093.0,4.398477307656983,106023.1863599868,,106023.1863599868,106023.1863599868,48.7184453125,,48.7184453125,48.7184453125,2093.0,,2093.0,2093.0,4.398477307656983,,4.398477307656983,4.398477307656983
DESHPDHK0000lce9,V2,54,2,102988.51812113792,47.80001318359375,2196.0,4.538014779745643,102988.51812113792,,102988.51812113792,102988.51812113792,47.80001318359375,,47.80001318359375,47.80001318359375,2196.0,,2196.0,2196.0,4.538014779745643,,4.538014779745643,4.538014779745643
DESHPDHK0000lce9,V2,54,3,102242.49469907474,47.72493896484375,2153.0,4.568274193302083,102242.49469907474,,102242.49469907474,102242.49469907474,47.72493896484375,,47.72493896484375,47.72493896484375,2153.0,,2153.0,2153.0,4.568274193302083,,4.568274193302083,4.568274193302083
DESHPDHK0000lce9,V2,54,4,104264.91645772684,48.865498046875,2154.0,4.432559510287515,104264.91645772684,,104264.91645772684,104264.91645772684,48.865498046875,,48.865498046875,48.865498046875,2154.0,,2154.0,2154.0,4.432559510287515,,4.432559510287515,4.432559510287515
DESHPDHK0000lce9,V2,55,1,33526.51422515273,30.30960693359375,2714.0,5.244150939182039,33526.51422515273,,33526.51422515273,33526.51422515273,30.30960693359375,,30.30960693359375,30.30960693359375,2714.0,,2714.0,2714.0,5.244150939182039,,5.244150939182039,5.244150939182039
DESHPDHK0000lce9,V2,55,2,30182.03473714644,28.0766328125,2816.0,5.331787851327307,30182.03473714644,,30182.03473714644,30182.03473714644,28.0766328125,,28.0766328125,28.0766328125,2816.0,,2816.0,2816.0,5.331787851327307,,5.331787851327307,5.331787851327307
DESHPDHK0000lce9,V2,55,3,30300.325679005862,28.17639599609375,2768.0,5.297347752501767,30300.325679005862,,30300.325679005862,30300.325679005862,28.17639599609375,,28.17639599609375,28.17639599609375,2768.0,,2768.0,2768.0,5.297347752501767,,5.297347752501767,5.297347752501767
DESHPDHK0000lce9,V2,55,4,32663.734846122028,29.626631103515624,2790.0,5.295893310017409,32663.734846122028,,32663.734846122028,32663.734846122028,29.626631103515624,,29.626631103515624,29.626631103515624,2790.0,,2790.0,2790.0,5.295893310017409,,5.295893310017409,5.295893310017409
DESHPDHK0000lce9,V2,59,1,96910.48848328076,49.0601484375,2302.0,3.710990056696584,96910.48848328076,,96910.48848328076,96910.48848328076,49.0601484375,,49.0601484375,49.0601484375,2302.0,,2302.0,2302.0,3.710990056696584,,3.710990056696584,3.710990056696584
DESHPDHK0000lce9,V2,59,2,93816.31120976746,46.8640263671875,2386.0,3.865207964284633,93816.31120976746,,93816.31120976746,93816.31120976746,46.8640263671875,,46.8640263671875,46.8640263671875,2386.0,,2386.0,2386.0,3.865207964284633,,3.865207964284633,3.865207964284633
DESHPDHK0000lce9,V2,53,2,73035.14019887787,41.90103955078125,2455.0,3.403519674735914,73035.14019887787,,73035.14019887787,73035.14019887787,41.90103955078125,,41.90103955078125,41.90103955078125,2455.0,,2455.0,2455.0,3.403519674735914,,3.403519674735914,3.403519674735914
DESHPDHK0000lce9,V2,59,3,93242.94406917566,46.88895703125,2324.0,3.8710910434415946,93242.94406917566,,93242.94406917566,93242.94406917566,46.88895703125,,46.88895703125,46.88895703125,2324.0,,2324.0,2324.0,3.8710910434415946,,3.8710910434415946,3.8710910434415946
DESHPDHK0000lce9,V2,30,4,127072.34307940984,54.2822763671875,2318.0,4.733138639243034,127072.34307940984,,127072.34307940984,127072.34307940984,54.2822763671875,,54.2822763671875,54.2822763671875,2318.0,,2318.0,2318.0,4.733138639243034,,4.733138639243034,4.733138639243034
DESHPDHK0000lce9,V2,30,2,123549.10075887947,52.914716796875,2373.0,4.837828335839856,123549.10075887947,,123549.10075887947,123549.10075887947,52.914716796875,,52.914716796875,52.914716796875,2373.0,,2373.0,2373.0,4.837828335839856,,4.837828335839856,4.837828335839856
DESHPDHK0000lce9,V2,29,2,207246.5910228224,78.021427734375,237.0,6.745434760503094,207246.5910228224,,207246.5910228224,207246.5910228224,78.021427734375,,78.021427734375,78.021427734375,237.0,,237.0,237.0,6.745434760503094,,6.745434760503094,6.745434760503094
DESHPDHK0000lce9,V2,1,4,225149.445262536,77.6734111328125,114.0,7.84353972444686,225149.445262536,,225149.445262536,225149.445262536,77.6734111328125,,77.6734111328125,77.6734111328125,114.0,,114.0,114.0,7.84353972444686,,7.84353972444686,7.84353972444686
DESHPDHK0000lce9,V2,4,1,252203.38538988208,83.571033203125,34.0,6.8066791647197125,252203.38538988208,,252203.38538988208,252203.38538988208,83.571033203125,,83.571033203125,83.571033203125,34.0,,34.0,34.0,6.8066791647197125,,6.8066791647197125,6.8066791647197125
DESHPDHK0000lce9,V2,4,2,247869.3698459604,83.538376953125,51.0,6.845999672537786,247869.3698459604,,247869.3698459604,247869.3698459604,83.538376953125,,83.538376953125,83.538376953125,51.0,,51.0,51.0,6.845999672537786,,6.845999672537786,6.845999672537786
DESHPDHK0000lce9,V2,4,3,247103.8065182288,83.5491923828125,50.0,6.843880217854477,247103.8065182288,,247103.8065182288,247103.8065182288,83.5491923828125,,83.5491923828125,83.5491923828125,50.0,,50.0,50.0,6.843880217854477,,6.843880217854477,6.843880217854477
DESHPDHK0000lce9,V2,4,4,250533.52271170495,83.2537275390625,62.0,6.823673523039789,250533.52271170495,,250533.52271170495,250533.52271170495,83.2537275390625,,83.2537275390625,83.2537275390625,62.0,,62.0,62.0,6.823673523039789,,6.823673523039789,6.823673523039789
DESHPDHK0000lce9,V2,5,1,244869.95677984905,84.7325029296875,79.0,8.005385243093952,244869.95677984905,,244869.95677984905,244869.95677984905,84.7325029296875,,84.7325029296875,84.7325029296875,79.0,,79.0,79.0,8.005385243093952,,8.005385243093952,8.005385243093952
DESHPDHK0000lce9,V2,5,2,240186.307789482,84.74803125,84.0,8.024011771083766,240186.307789482,,240186.307789482,240186.307789482,84.74803125,,84.74803125,84.74803125,84.0,,84.0,84.0,8.024011771083766,,8.024011771083766,8.024011771083766
DESHPDHK0000lce9,V2,5,3,239345.5318823,84.7049501953125,80.0,8.041760475446942,239345.5318823,,239345.5318823,239345.5318823,84.7049501953125,,84.7049501953125,84.7049501953125,80.0,,80.0,80.0,8.041760475446942,,8.041760475446942,8.041760475446942
DESHPDHK0000lce9,V2,5,4,242598.4794391787,84.46143359375,87.0,7.985823924867224,242598.4794391787,,242598.4794391787,242598.4794391787,84.46143359375,,84.46143359375,84.46143359375,87.0,,87.0,87.0,7.985823924867224,,7.985823924867224,7.985823924867224
DESHPDHK0000lce9,V2,6,1,243306.1244917885,87.9691884765625,186.0,7.286284205603584,243306.1244917885,,243306.1244917885,243306.1244917885,87.9691884765625,,87.9691884765625,87.9691884765625,186.0,,186.0,186.0,7.286284205603584,,7.286284205603584,7.286284205603584
DESHPDHK0000lce9,V2,6,2,238356.29063279275,87.95871484375,220.0,7.3068181675681405,238356.29063279275,,238356.29063279275,238356.29063279275,87.95871484375,,87.95871484375,87.95871484375,220.0,,220.0,220.0,7.3068181675681405,,7.3068181675681405,7.3068181675681405
DESHPDHK0000lce9,V2,6,3,237669.13962355183,87.83171875,215.0,7.31847685426491,237669.13962355183,,237669.13962355183,237669.13962355183,87.83171875,,87.83171875,87.83171875,215.0,,215.0,215.0,7.31847685426491,,7.31847685426491,7.31847685426491
DESHPDHK0000lce9,V2,27,4,229219.78418496024,81.96841015625,184.0,6.419163286243726,229219.78418496024,,229219.78418496024,229219.78418496024,81.96841015625,,81.96841015625,81.96841015625,184.0,,184.0,184.0,6.419163286243726,,6.419163286243726,6.419163286243726
DESHPDHK0000lce9,V2,6,4,241666.60569530565,87.682607421875,204.0,7.274865981120389,241666.60569530565,,241666.60569530565,241666.60569530565,87.682607421875,,87.682607421875,87.682607421875,204.0,,204.0,204.0,7.274865981120389,,7.274865981120389,7.274865981120389
DESHPDHK0000lce9,V2,8,3,212346.88429489947,78.30319921875,96.0,7.7109331388531235,212346.88429489947,,212346.88429489947,212346.88429489947,78.30319921875,,78.30319921875,78.30319921875,96.0,,96.0,96.0,7.7109331388531235,,7.7109331388531235,7.7109331388531235
DESHPDHK0000lce9,V2,8,4,214118.8878324489,77.938505859375,97.0,7.651855503583445,214118.8878324489,,214118.8878324489,214118.8878324489,77.938505859375,,77.938505859375,77.938505859375,97.0,,97.0,97.0,7.651855503583445,,7.651855503583445,7.651855503583445
DESHPDHK0000lce9,V2,9,1,252064.6825017437,87.1447333984375,85.0,7.18040342127375,252064.6825017437,,252064.6825017437,252064.6825017437,87.1447333984375,,87.1447333984375,87.1447333984375,85.0,,85.0,85.0,7.18040342127375,,7.18040342127375,7.18040342127375
DESHPDHK0000lce9,V2,9,2,247010.83073741363,87.131291015625,123.0,7.2030938449698985,247010.83073741363,,247010.83073741363,247010.83073741363,87.131291015625,,87.131291015625,87.131291015625,123.0,,123.0,123.0,7.2030938449698985,,7.2030938449698985,7.2030938449698985
DESHPDHK0000lce9,V2,9,3,246426.26351682268,87.011748046875,103.0,7.205195130530105,246426.26351682268,,246426.26351682268,246426.26351682268,87.011748046875,,87.011748046875,87.011748046875,103.0,,103.0,103.0,7.205195130530105,,7.205195130530105,7.205195130530105
DESHPDHK0000lce9,V2,9,4,250160.96836297083,86.8503603515625,112.0,7.183801357311526,250160.96836297083,,250160.96836297083,250160.96836297083,86.8503603515625,,86.8503603515625,86.8503603515625,112.0,,112.0,112.0,7.183801357311526,,7.183801357311526,7.183801357311526
DESHPDHK0000lce9,V2,11,1,207840.59158698932,73.3470380859375,162.0,6.970757242234752,207840.59158698932,,207840.59158698932,207840.59158698932,73.3470380859375,,73.3470380859375,73.3470380859375,162.0,,162.0,162.0,6.970757242234752,,6.970757242234752,6.970757242234752
DESHPDHK0000lce9,V2,11,2,203181.8906944208,73.165892578125,198.0,7.005846838444385,203181.8906944208,,203181.8906944208,203181.8906944208,73.165892578125,,73.165892578125,73.165892578125,198.0,,198.0,198.0,7.005846838444385,,7.005846838444385,7.005846838444385
DESHPDHK0000lce9,V2,11,3,202948.84587057435,73.309630859375,186.0,7.013044256500523,202948.84587057435,,202948.84587057435,202948.84587057435,73.309630859375,,73.309630859375,73.309630859375,186.0,,186.0,186.0,7.013044256500523,,7.013044256500523,7.013044256500523
DESHPDHK0000lce9,V2,11,4,206052.99355028805,72.942052734375,180.0,6.96347278585826,206052.99355028805,,206052.99355028805,206052.99355028805,72.942052734375,,72.942052734375,72.942052734375,180.0,,180.0,180.0,6.96347278585826,,6.96347278585826,6.96347278585826
DESHPDHK0000lce9,V2,12,1,248165.6164060054,88.0388515625,143.0,6.93363781778688,248165.6164060054,,248165.6164060054,248165.6164060054,88.0388515625,,88.0388515625,88.0388515625,143.0,,143.0,143.0,6.93363781778688,,6.93363781778688,6.93363781778688
DESHPDHK0000lce9,V2,12,3,242440.5094986657,87.8857734375,183.0,6.96160793924914,242440.5094986657,,242440.5094986657,242440.5094986657,87.8857734375,,87.8857734375,87.8857734375,183.0,,183.0,183.0,6.96160793924914,,6.96160793924914,6.96160793924914
DESHPDHK0000lce9,V2,8,1,215989.20272288693,78.286513671875,84.0,7.664729417588205,215989.20272288693,,215989.20272288693,215989.20272288693,78.286513671875,,78.286513671875,78.286513671875,84.0,,84.0,84.0,7.664729417588205,,7.664729417588205,7.664729417588205
DESHPDHK0000lce9,V2,12,2,243004.8905618862,88.0274091796875,174.0,6.956033912835473,243004.8905618862,,243004.8905618862,243004.8905618862,88.0274091796875,,88.0274091796875,88.0274091796875,174.0,,174.0,174.0,6.956033912835473,,6.956033912835473,6.956033912835473
DESHPDHK0000lce9,V2,8,2,211289.49542737065,78.1842822265625,102.0,7.700285280312789,211289.49542737065,,211289.49542737065,211289.49542737065,78.1842822265625,,78.1842822265625,78.1842822265625,102.0,,102.0,102.0,7.700285280312789,,7.700285280312789,7.700285280312789
DESHPDHK0000lce9,V2,12,4,246776.27025718847,87.7117490234375,195.0,6.932818246124515,246776.27025718847,,246776.27025718847,246776.27025718847,87.7117490234375,,87.7117490234375,87.7117490234375,195.0,,195.0,195.0,6.932818246124515,,6.932818246124515,6.932818246124515
DESHPDHK0000lce9,V2,1,1,227729.44838043983,78.03692578125,96.0,7.848918209853152,227729.44838043983,,227729.44838043983,227729.44838043983,78.03692578125,,78.03692578125,78.03692578125,96.0,,96.0,96.0,7.848918209853152,,7.848918209853152,7.848918209853152
DESHPDHK0000lce9,V2,27,3,225594.22257828875,82.2898125,176.0,6.449066412910157,225594.22257828875,,225594.22257828875,225594.22257828875,82.2898125,,82.2898125,82.2898125,176.0,,176.0,176.0,6.449066412910157,,6.449066412910157,6.449066412910157
DESHPDHK0000lce9,V2,15,3,77337.89017461496,73.6172890625,303.0,7.654167015929974,77337.89017461496,,77337.89017461496,77337.89017461496,73.6172890625,,73.6172890625,73.6172890625,303.0,,303.0,303.0,7.654167015929974,,7.654167015929974,7.654167015929974
DESHPDHK0000lce9,V2,15,2,78768.50716685037,73.6945390625,331.0,7.67267238276011,78768.50716685037,,78768.50716685037,78768.50716685037,73.6945390625,,73.6945390625,73.6945390625,331.0,,331.0,331.0,7.67267238276011,,7.67267238276011,7.67267238276011
DESHPDHK0000lce9,V2,14,4,226252.64117658127,78.2715810546875,96.0,6.31760746729781,226252.64117658127,,226252.64117658127,226252.64117658127,78.2715810546875,,78.2715810546875,78.2715810546875,96.0,,96.0,96.0,6.31760746729781,,6.31760746729781,6.31760746729781
DESHPDHK0000lce9,V2,13,2,223271.11674867308,77.3263486328125,79.0,6.8460699594561065,223271.11674867308,,223271.11674867308,223271.11674867308,77.3263486328125,,77.3263486328125,77.3263486328125,79.0,,79.0,79.0,6.8460699594561065,,6.8460699594561065,6.8460699594561065
DESHPDHK0000lce9,V2,14,2,223102.8984905652,78.50413671875,110.0,6.358338210479596,223102.8984905652,,223102.8984905652,223102.8984905652,78.50413671875,,78.50413671875,78.50413671875,110.0,,110.0,110.0,6.358338210479596,,6.358338210479596,6.358338210479596
DESHPDHK0000lce9,V2,14,1,227676.8142457632,78.6651630859375,84.0,6.330648439004808,227676.8142457632,,227676.8142457632,227676.8142457632,78.6651630859375,,78.6651630859375,78.6651630859375,84.0,,84.0,84.0,6.330648439004808,,6.330648439004808,6.330648439004808
DESHPDHK0000lce9,V2,13,4,226693.4638642175,77.0863095703125,75.0,6.809630438503429,226693.4638642175,,226693.4638642175,226693.4638642175,77.0863095703125,,77.0863095703125,77.0863095703125,75.0,,75.0,75.0,6.809630438503429,,6.809630438503429,6.809630438503429
DESHPDHK0000lce9,V2,13,3,223102.6416911497,77.4420771484375,75.0,6.848804645867074,223102.6416911497,,223102.6416911497,223102.6416911497,77.4420771484375,,77.4420771484375,77.4420771484375,75.0,,75.0,75.0,6.848804645867074,,6.848804645867074,6.848804645867074
DESHPDHK0000lce9,V2,15,4,80237.72456426879,73.4179951171875,301.0,7.660034639488928,80237.72456426879,,80237.72456426879,80237.72456426879,73.4179951171875,,73.4179951171875,73.4179951171875,301.0,,301.0,301.0,7.660034639488928,,7.660034639488928,7.660034639488928
DESHPDHK0000lce9,V2,14,3,222260.6022186384,78.6297255859375,98.0,6.353366600570447,222260.6022186384,,222260.6022186384,222260.6022186384,78.6297255859375,,78.6297255859375,78.6297255859375,98.0,,98.0,98.0,6.353366600570447,,6.353366600570447,6.353366600570447
DESHPDHK0000lce9,V2,16,1,219639.8799681903,76.779078125,52.0,6.386341726762252,219639.8799681903,,219639.8799681903,219639.8799681903,76.779078125,,76.779078125,76.779078125,52.0,,52.0,52.0,6.386341726762252,,6.386341726762252,6.386341726762252
DESHPDHK0000lce9,V2,19,3,70289.77887898304,69.862515625,334.0,7.478898315638689,70289.77887898304,,70289.77887898304,70289.77887898304,69.862515625,,69.862515625,69.862515625,334.0,,334.0,334.0,7.478898315638689,,7.478898315638689,7.478898315638689
DESHPDHK0000lce9,V2,16,3,214848.2009405884,76.733970703125,83.0,6.436451785110775,214848.2009405884,,214848.2009405884,214848.2009405884,76.733970703125,,76.733970703125,76.733970703125,83.0,,83.0,83.0,6.436451785110775,,6.436451785110775,6.436451785110775
