overall_json,variant,variant_base,building_id,weather_key,seed,block,row_id,mix_col,heat_demand_kWh,cool_demand_kWh,peak_heat_kW,peak_cool_kW
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0014/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,14,4.0,225322.4623125731,0.0,76.9778134765625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0015/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,15,4.0,228837.88253778464,0.0,77.8537060546875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0016/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,16,4.0,206004.79035305706,0.0,75.77942822265625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0017/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,17,4.0,280267.38624691736,0.0,86.73350048828125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0018/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,18,4.0,234634.91438752122,0.0,78.88788134765625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0019/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,19,4.0,250092.89797131342,0.0,78.33532568359375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0020/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,20,4.0,220310.27274917005,0.0,76.8213828125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0021/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,21,4.0,237495.50993523913,0.0,77.88176806640625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0022/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,22,4.0,276329.99901024136,0.0,86.32512451171876,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0023/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,23,4.0,224398.02149711296,0.0,73.89991357421874,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0024/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,24,4.0,214503.57357447225,0.0,78.105498046875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0025/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,25,4.0,264326.72626032034,0.0,80.5376181640625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0026/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,26,4.0,248261.09632476792,0.0,83.69309326171874,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0027/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,27,4.0,226843.25064798497,0.0,72.80972705078125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0028/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,28,4.0,222555.3179674703,0.0,71.2684765625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0029/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,29,4.0,273867.111244204,0.0,83.992630859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0030/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,30,4.0,257776.22080067373,0.0,82.75063427734375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0031/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,31,4.0,247190.40761182347,0.0,83.28179638671875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0032/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,32,4.0,231264.87893932895,0.0,79.37808984375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0033/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,33,4.0,281372.4718940965,0.0,81.16931591796875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0034/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,34,4.0,237307.5540431885,0.0,85.83879638671876,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0035/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,35,4.0,231454.00770021166,0.0,75.2876982421875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0036/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,36,4.0,204753.58840875645,0.0,68.43479052734375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0037/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,37,4.0,250712.96324804155,0.0,82.86659619140624,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0038/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,38,4.0,268616.07745320426,0.0,81.45544970703125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0039/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,39,4.0,248510.96651672735,0.0,81.9559794921875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0040/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,40,4.0,224943.21683429513,0.0,76.79528662109375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0041/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,41,4.0,298788.48091441084,0.0,89.59927880859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0042/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,42,4.0,222929.4868972638,0.0,74.517611328125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0043/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,43,4.0,241093.92821816175,0.0,74.39988623046875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0044/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,44,4.0,229808.33854402494,0.0,81.18049658203125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0045/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,45,4.0,247264.62682546294,0.0,81.08575341796875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0046/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,46,4.0,261611.35557150302,0.0,85.048537109375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0047/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,47,4.0,221573.79289411564,0.0,73.2430654296875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0048/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,48,4.0,238488.08518106956,0.0,79.5510517578125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0049/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,49,4.0,278925.34208606835,0.0,82.5518916015625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0050/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,50,4.0,249013.4739817304,0.0,81.618087890625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0051/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,51,4.0,196081.47595246325,0.0,71.23856787109375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0052/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,52,4.0,203234.97027574584,0.0,72.6388779296875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0053/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,53,4.0,255327.1539198982,0.0,84.9915771484375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0054/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,54,4.0,236657.0525282542,0.0,80.7993359375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0055/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,55,4.0,272905.8626416129,0.0,81.9113525390625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0056/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,56,4.0,231759.07200920663,0.0,75.0812255859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0057/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,57,4.0,255494.41262397624,0.0,86.2574423828125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0058/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,58,4.0,242066.83048010746,0.0,79.83671630859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0059/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,59,4.0,241642.40912677263,0.0,79.039185546875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0060/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,60,4.0,201464.8091248604,0.0,75.6424189453125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0061/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,61,4.0,267809.56660710124,0.0,77.305935546875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0062/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,62,4.0,270314.41333584173,0.0,87.04030126953126,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0063/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,63,4.0,244623.09431284206,0.0,75.6022255859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0064/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,64,4.0,234242.8562183875,0.0,80.79318701171874,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0065/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,65,4.0,255947.45889087368,0.0,80.8401396484375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0066/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,66,4.0,233204.21632558858,0.0,82.56427197265624,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0067/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,67,4.0,232182.33736455627,0.0,70.6941123046875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0068/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,68,4.0,209979.8172496394,0.0,73.01580224609376,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0069/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,69,4.0,277793.8264471433,0.0,85.77899951171875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0070/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,70,4.0,270060.2427777337,0.0,81.09627685546874,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0071/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,71,4.0,243092.0322650727,0.0,80.9800810546875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0072/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,72,4.0,211709.3160019995,0.0,74.0569248046875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0073/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,73,4.0,312188.443287656,0.0,88.7992392578125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0074/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,74,4.0,224069.16880105835,0.0,78.17030224609375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0075/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,75,4.0,222739.64286462314,0.0,78.80988671875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0076/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,76,4.0,225508.98807115262,0.0,75.9744150390625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0077/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,77,4.0,238876.12363474016,0.0,77.9450712890625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0078/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,78,4.0,268784.8810892071,0.0,86.38415380859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0079/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,79,4.0,240358.42822679234,0.0,75.79236767578125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0080/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,80,4.0,237158.57467698032,0.0,78.49697509765625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0081/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,81,4.0,254030.6145867294,0.0,79.81913134765625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0082/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,82,4.0,270121.13310935325,0.0,87.02318408203125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0083/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,83,4.0,224989.53916003424,0.0,75.14864892578125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0084/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,84,4.0,180817.81185084433,0.0,68.14134033203125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0085/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,85,4.0,252470.30214598734,0.0,79.7382548828125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0086/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,86,4.0,245254.5852246043,0.0,83.3034384765625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0087/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,87,4.0,264508.55634535104,0.0,82.81271337890625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0088/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,88,4.0,237334.57742252463,0.0,75.6545009765625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0089/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,89,4.0,286385.5458012711,0.0,88.5465341796875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0090/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,90,4.0,227962.74181306438,0.0,74.92277978515625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0091/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,91,4.0,223619.76339634144,0.0,76.27919384765624,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0092/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,92,4.0,210065.1174860941,0.0,79.05320166015625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0093/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,93,4.0,263773.1891007841,0.0,81.908298828125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0094/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,94,4.0,261053.63356190143,0.0,85.3146357421875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0095/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,95,4.0,245962.33350019398,0.0,74.64616845703125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0096/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,96,4.0,227524.15381687554,0.0,76.23860009765625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0097/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,97,4.0,274054.5058903407,0.0,89.97023388671874,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0098/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,98,4.0,230953.70221818055,0.0,76.4331669921875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0099/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,99,4.0,228408.21590762192,0.0,77.314734375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,100,4.0,225369.27142232528,0.0,77.65345068359375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0101/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,101,4.0,273712.5059156279,0.0,79.40345751953124,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0102/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,102,4.0,243495.15913689067,0.0,84.711966796875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0103/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,103,4.0,239672.25043213813,0.0,74.05985400390625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0104/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,104,4.0,242288.9165908115,0.0,80.05709375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0105/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,105,4.0,250333.7522311313,0.0,79.533857421875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0106/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,106,4.0,252750.12418291994,0.0,83.6036376953125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0107/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,107,4.0,217478.9610543735,0.0,71.5097783203125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0108/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,108,4.0,201762.63081204143,0.0,72.23748388671875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0109/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,109,4.0,273713.01995669823,0.0,84.87005126953125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_B/seed_1/AB/col_04/row_0110/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_B,1,AB,110,4.0,242441.8881786621,0.0,82.15140478515625,0.0
