mean_iou_matched,mean_iou_overall,region_recall,region_precision,false_negatives,false_positives,mean_area_error,mean_centroid_distance,mean_fragmentation,mean_similarity_score,topology_correct,n_gt_core_apartment_edges,n_pred_core_apartment_edges,n_missing_core_apartment_edges,n_extra_core_apartment_edges,gt_core_apartment_edges,pred_core_apartment_edges,missing_core_apartment_edges,extra_core_apartment_edges,n_gt_regions,n_pred_regions,building_id
0.7689758582035887,0.7689758582035887,1.0,1.0,0,0,8.951523380135178,0.5241708161235724,1.3333333333333333,0.84900485,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,5103
0.8794847608461428,0.8794847608461428,1.0,1.0,0,0,5.210633383842556,0.237581589,1.0,0.9207762572306084,1.0,4,4,0,0,A0-S0; A1-S1; A2-S0; A3-S1,A0-S0; A1-S1; A2-S0; A3-S1,,,6,6,5319
0.856739873,0.856739873,1.0,1.0,0,0,9.626348449275303,0.4032043069232569,1.1666666666666667,0.8942239575405749,1.0,4,4,0,0,A0-S1; A1-S1; A2-S0; A3-S0,A0-S1; A1-S1; A2-S0; A3-S0,,,6,6,5322
0.7006940355582364,0.6005948876213455,0.8571428571428571,1.0,1,0,15.909608555260284,0.8690248143748946,1.5714285714285714,0.6761548937413673,0.0,5,4,1,0,A0-S1; A1-S0; A2-S1; A3-S0; A4-S0,A0-S1; A1-S0; A2-S1; A3-S0,A4-S0,,7,6,5325
0.8286664207428958,0.8286664207428958,1.0,1.0,0,0,13.856071215750134,0.5379147580304843,1.3333333333333333,0.8662451633813104,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,5863
0.9287412799973688,0.9287412799973688,1.0,1.0,0,0,6.537464206701412,0.1064941792230606,1.0,0.9453646250013544,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,6362
0.843761552,0.843761552,1.0,1.0,0,0,10.53803088580589,0.6168807174456592,2.0,0.8801136808127533,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,6370
0.7350763791323903,0.6125636492769919,0.8333333333333334,0.8333333333333334,1,1,9.988753540412937,0.7176746290215616,1.8333333333333333,0.6871870333246864,0.0,4,2,2,0,A0-S1; A1-S1; A2-S0; A3-S0,A2-S0; A3-S0,A0-S1; A1-S1,,6,6,6599
0.8843969846670524,0.8843969846670524,1.0,1.0,0,0,6.587575087,0.35049176,1.6666666666666667,0.9169672606254456,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,6676
0.818229558,0.818229558,1.0,1.0,0,0,7.271242877110997,0.5239449919446996,1.6666666666666667,0.877838047,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,7299
0.7905358997356368,0.7905358997356368,1.0,1.0,0,0,20.217595526954355,0.6922889193417435,1.5,0.827416738,1.0,4,4,0,0,A0-S0; A1-S1; A2-S0; A3-S1,A0-S0; A1-S1; A2-S0; A3-S1,,,6,6,7343
0.8572401436168855,0.8572401436168855,1.0,1.0,0,0,12.42841830493697,0.3923455787421551,1.3333333333333333,0.8877403865775464,1.0,4,4,0,0,A0-S0; A1-S1; A2-S1; A3-S0,A0-S0; A1-S1; A2-S1; A3-S0,,,6,6,7737
0.9042427972249032,0.9042427972249032,1.0,1.0,0,0,11.819814900908996,0.128900252,1.0,0.9193493550659788,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,7760
0.8899825959096953,0.8899825959096953,1.0,1.0,0,0,4.498913895611358,0.08447995,1.6666666666666667,0.9316320144617104,1.0,4,4,0,0,A0-S0; A1-S1; A2-S0; A3-S1,A0-S0; A1-S1; A2-S0; A3-S1,,,6,6,7792
0.7039519689798917,0.5866266408165765,0.8333333333333334,0.7142857142857143,1,2,20.07310796756276,1.4211892876725702,1.6666666666666667,0.6385529019826873,0.0,4,2,2,0,A0-S0; A1-S1; A2-S1; A3-S0,A1-S1; A2-S1,A0-S0; A3-S0,,6,7,7801
0.864546228,0.864546228,1.0,1.0,0,0,11.111965011451952,0.4636954567187525,2.0,0.8929008149114118,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,7824
0.6854581087168018,0.6854581087168018,1.0,1.0,0,0,9.26206395538742,0.805249477568804,1.8333333333333333,0.7994426575307122,1.0,4,4,0,0,A0-S0; A1-S1; A2-S0; A3-S1,A0-S0; A1-S1; A2-S0; A3-S1,,,6,6,7869
0.8526875316722031,0.8526875316722031,1.0,1.0,0,0,17.257177583453835,0.3410676047847119,1.0,0.8746741317578491,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,7899
0.7050332882011031,0.7050332882011031,1.0,1.0,0,0,6.859056521753487,0.6623655525958203,1.6666666666666667,0.8188098639812722,1.0,4,4,0,0,A0-S1; A1-S0; A2-S1; A3-S0,A0-S1; A1-S0; A2-S1; A3-S0,,,6,6,7914
0.6915694124324098,0.6915694124324098,1.0,1.0,0,0,9.273451466187169,0.6763131493027362,1.8333333333333333,0.8056932488181685,1.0,4,4,0,0,A0-S0; A1-S1; A2-S1; A3-S0,A0-S0; A1-S1; A2-S1; A3-S0,,,6,6,7916
0.6539362035179276,0.6539362035179276,1.0,1.0,0,0,3.2041300476318377,0.784696934,2.333333333333333,0.7993403532785285,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8039
0.5590362399743526,0.5590362399743526,1.0,1.0,0,0,7.437790389582357,0.8744383992486449,2.75,0.7390626840320043,1.0,3,3,0,0,A0-S0; A1-S0; A2-S0,A0-S0; A1-S0; A2-S0,,,4,4,8202
0.6923014491734955,0.6923014491734955,1.0,1.0,0,0,16.234783555764974,0.9156998362273212,2.0,0.7826712697916524,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8241
0.9125708798759168,0.9125708798759168,1.0,1.0,0,0,6.056222910164053,0.1995016848992189,1.6666666666666667,0.9361573405400678,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8260
0.8653138961075784,0.8653138961075784,1.0,1.0,0,0,12.520633036937491,0.2995652069410119,1.0,0.8938662352879202,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8264
0.7883640993050216,0.7883640993050216,1.0,1.0,0,0,7.256076288872965,0.4712259244302997,1.6666666666666667,0.864261211,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8308
0.8636215134542854,0.8636215134542854,1.0,1.0,0,0,3.391658835,0.3251985783720184,1.3333333333333333,0.9152016451800874,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8309
0.6214251911487287,0.6214251911487287,1.0,1.0,0,0,9.643657213436237,0.9759749211145512,2.333333333333333,0.76220408,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8314
0.6790649807651392,0.5658874839709493,0.8333333333333334,0.7142857142857143,1,2,29.223887878614345,1.3561867428884178,1.8333333333333333,0.610473418428186,0.0,4,2,2,0,A0-S1; A1-S0; A2-S1; A3-S0,A0-S1; A2-S1,A1-S0; A3-S0,,6,7,8364
0.826360828,0.826360828,1.0,1.0,0,0,10.517321027233471,0.3322504835286962,1.6666666666666667,0.8785808493180335,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8412
0.7013666397390693,0.7013666397390693,1.0,1.0,0,0,21.149154556639925,0.6574683558518372,2.0,0.7813737245816389,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8413
0.7811651515837013,0.5858738636877759,0.75,1.0,1,0,17.542176383083724,0.7775816014729338,1.5,0.6204656960979884,0.0,3,2,1,0,A0-S0; A1-S0; A2-S0,A1-S0; A2-S0,A0-S0,,4,3,8424
0.8075262531234676,0.8075262531234676,1.0,1.0,0,0,9.911774360310828,0.5989145343047126,1.6666666666666667,0.8640108273033388,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8443
0.7986758659632271,0.7986758659632271,1.0,1.0,0,0,10.969069656846791,0.5997244225114321,1.6666666666666667,0.8569221482767109,1.0,4,4,0,0,A0-S1; A1-S0; A2-S0; A3-S1,A0-S1; A1-S0; A2-S0; A3-S1,,,6,6,8447
0.854546832902292,0.854546832902292,1.0,1.0,0,0,8.710005461478483,0.3661807549686895,1.6666666666666667,0.8963438839232326,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8460
0.8612385165892288,0.8612385165892288,1.0,1.0,0,0,14.492486492481392,0.320000887,1.3333333333333333,0.8863880198865743,1.0,4,4,0,0,A0-S1; A1-S1; A2-S0; A3-S0,A0-S1; A1-S1; A2-S0; A3-S0,,,6,6,8549
0.8223301529013308,0.8223301529013308,1.0,1.0,0,0,20.02065569,0.4146442963275469,1.3333333333333333,0.8507473298172675,1.0,4,4,0,0,A0-S1; A1-S0; A2-S0; A3-S1,A0-S1; A1-S0; A2-S0; A3-S1,,,6,6,8851
0.850990835,0.850990835,1.0,1.0,0,0,10.153052121173006,0.2844904220371572,1.3333333333333333,0.8930005267525151,1.0,4,4,0,0,A0-S0; A1-S1; A2-S0; A3-S1,A0-S0; A1-S1; A2-S0; A3-S1,,,6,6,8860
0.6847470987797131,0.6847470987797131,1.0,1.0,0,0,12.42712175114164,0.7497834805433135,2.0,0.7925611579984194,1.0,4,4,0,0,A0-S1; A1-S1; A2-S0; A3-S0,A0-S1; A1-S1; A2-S0; A3-S0,,,6,6,8863
0.7288836150766184,0.7288836150766184,1.0,1.0,0,0,31.67531483935981,0.8871630618838192,1.3333333333333333,0.7630744438928142,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8866
0.729624842,0.729624842,1.0,1.0,0,0,32.08402799096469,0.8749725421308331,1.3333333333333333,0.7627280372690834,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8877
0.8538513267676208,0.8538513267676208,1.0,1.0,0,0,20.049359849434182,0.2441715941794255,1.0,0.8706979739057393,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,8881
0.8522190826114211,0.8522190826114211,1.0,1.0,0,0,16.229280062523767,0.3633990418320127,1.3333333333333333,0.8764513651036009,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,9205
0.7274015126952401,0.7274015126952401,1.0,0.8571428571428571,0,1,18.057951244684613,0.9224657604553932,1.8333333333333333,0.7954942342245238,1.0,4,4,0,0,A0-S1; A1-S0; A2-S0; A3-S1,A0-S1; A1-S0; A2-S0; A3-S1,,,6,7,9222
0.7748632721892612,0.7748632721892612,1.0,1.0,0,0,5.048524136520095,0.435954375,2.0,0.8639114663746094,1.0,3,3,0,0,A0-S0; A1-S0; A2-S0,A0-S0; A1-S0; A2-S0,,,4,4,9678
0.7623969327897405,0.5717976995923053,0.75,1.0,2,0,26.09739216250702,0.8237149841323371,1.25,0.5965215835389708,0.0,6,4,2,0,A0-S1; A1-S0; A2-S1; A3-S0; A4-S0; A5-S1,A0-S1; A3-S0; A4-S0; A5-S1,A1-S0; A2-S1,,8,6,9682
