variant,building_id,weather_key,sample_id,seed,run_dir,year,n_timesteps,dt_hours,n_zones,wwr_factor,gains_scale,weather_key_meta,sa_tabula_year_class,sa_tset_mean_K,sa_tset_spread_K,sa_retrofit_state,sa_retrofit_is_standard,annual_heating_kWh,peak_heating_kW,annual_cooling_kWh,peak_cooling_kW,mean_tair_C,max_tair_C,mean_tsetheat_C,overheating_hours_meanTair_gt_26C,underheating_hours_meanTair_below_meanTset,mean_interzone_spread_C,max_interzone_spread_C,overheating_hours_any_zone_gt_26C
V3,DESHPDHK0000lce9_3,TRY_A,9,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0009\seed_3,2021,8761,1.0,11,1.187003892973684,0.9303301432552608,TRY_A,5,294.16986718220073,1.7309759242710185,standard,True,116589.05768722654,51.88379931640625,0.0,0.0,24.11239431053497,35.858050926293345,19.103944900857186,2022.0,0.0,4.80199823639679,10.412506103515625,2606.0
V3,DESHPDHK0000lce9_3,TRY_A,14,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0014\seed_3,2021,8761,1.0,11,1.133071278423135,1.0801060408008996,TRY_A,5,294.0836738213191,0.9687277729782862,standard,True,87191.72766750428,46.866780029296876,0.0,0.0,23.27488111194984,35.68565297352308,17.703244082456422,1985.0,0.0,4.164277648751615,9.285003662109375,2582.0
V3,DESHPDHK0000lce9_3,TRY_A,14,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0014\seed_2,2021,8761,1.0,11,1.133071278423135,1.0801060408008996,TRY_A,5,294.0836738213191,0.9687277729782862,standard,True,87506.08375481564,46.91511328125,0.0,0.0,23.265516187238582,35.68061894725531,17.703244082456422,1983.0,0.0,4.087478573253447,9.287628173828125,2505.0
V3,DESHPDHK0000lce9_3,TRY_A,15,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0015\seed_1,2021,8761,1.0,11,0.9249466565528164,1.1329039205580804,TRY_A,5,293.7933835247956,1.0197474106288174,retrofit,False,40482.79301224552,32.423475830078125,0.0,0.0,23.735448301373406,35.564305174936635,17.972486756800322,2278.0,0.0,4.723512616226656,10.417083740234375,2789.0
V3,DESHPDHK0000lce9_3,TRY_A,13,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0013\seed_3,2021,8761,1.0,11,1.0679255978730042,0.9748607675489322,TRY_A,5,294.41331053736974,0.925296360898044,standard,True,100890.84894290828,49.082552001953125,0.0,0.0,23.474178841550543,35.627206029052275,18.204960992344525,1921.0,0.0,4.461377383666339,9.840423583984375,2492.0
V3,DESHPDHK0000lce9_3,TRY_A,13,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0013\seed_2,2021,8761,1.0,11,1.0679255978730042,0.9748607675489322,TRY_A,5,294.41331053736974,0.925296360898044,standard,True,101295.3643490952,49.044259765625,0.0,0.0,23.466806534584045,35.64106631350421,18.204960992344525,1923.0,0.0,4.405838293104519,9.84173583984375,2422.0
V3,DESHPDHK0000lce9_3,TRY_A,13,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0013\seed_1,2021,8761,1.0,11,1.0679255978730042,0.9748607675489322,TRY_A,5,294.41331053736974,0.925296360898044,standard,True,104564.33688107492,50.131302734375,0.0,0.0,23.453130084478726,35.55236334739135,18.204960992344525,1899.0,0.0,4.418852432611503,9.8446044921875,2440.0
V3,DESHPDHK0000lce9_3,TRY_A,10,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0010\seed_3,2021,8761,1.0,11,0.9481838824139476,0.9878223245103231,TRY_A,5,294.28653069195923,1.598985319869216,standard,True,104605.71297117109,49.044101318359374,0.0,0.0,23.459835230765457,35.397057177759336,18.355605592536733,1839.0,0.0,4.539036047484503,9.895599365234375,2354.0
V3,DESHPDHK0000lce9_3,TRY_A,10,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0010\seed_2,2021,8761,1.0,11,0.9481838824139476,0.9878223245103231,TRY_A,5,294.28653069195923,1.598985319869216,standard,True,105389.2261223973,49.06968969726562,0.0,0.0,23.457226954144584,35.43250664904946,18.355605592536733,1837.0,0.0,4.528306957358518,9.896240234375,2354.0
V3,DESHPDHK0000lce9_3,TRY_A,14,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0014\seed_1,2021,8761,1.0,11,1.133071278423135,1.0801060408008996,TRY_A,5,294.0836738213191,0.9687277729782862,standard,True,90359.08366388698,47.66360009765625,0.0,0.0,23.246700916076254,35.61690811696559,17.703244082456422,1957.0,0.0,4.139717034996408,9.29217529296875,2537.0
V4,DESHPDHK0000lce9_4,TRY_B,8,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0008\seed_2,2021,8761,1.0,11,1.0732195812969818,1.097904862363127,TRY_B,5,294.3277485562038,1.5074822679197077,standard,True,231872.36777613714,84.48497998046875,0.0,0.0,21.84400439818829,27.379243521224794,18.40319383471831,21.0,0.0,7.472224074974276,15.322998046875,165.0
V4,DESHPDHK0000lce9_4,TRY_B,8,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0008\seed_1,2021,8761,1.0,11,1.0732195812969818,1.097904862363127,TRY_B,5,294.3277485562038,1.5074822679197077,standard,True,238542.2598191443,84.47637744140626,0.0,0.0,21.822592507901113,27.032265689137887,18.40319383471831,17.0,0.0,7.508836780831556,15.330322265625,181.0
V4,DESHPDHK0000lce9_4,TRY_B,7,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0007\seed_3,2021,8761,1.0,11,0.8175215063148915,0.8617157968270192,TRY_B,5,294.5658139132884,1.0379203880565346,retrofit,False,93877.67504889762,77.02628564453126,0.0,0.0,21.902086474962662,27.148907400800113,18.407617914661387,16.0,0.0,7.95713036159119,15.867523193359375,220.0
V4,DESHPDHK0000lce9_4,TRY_B,7,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0007\seed_2,2021,8761,1.0,11,0.8175215063148915,0.8617157968270192,TRY_B,5,294.5658139132884,1.0379203880565346,retrofit,False,94957.67086985968,76.90683642578125,0.0,0.0,21.9066077211668,27.294436872389042,18.407617914661387,21.0,0.0,7.932198238732026,15.8665771484375,234.0
V4,DESHPDHK0000lce9_4,TRY_B,7,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0007\seed_1,2021,8761,1.0,11,0.8175215063148915,0.8617157968270192,TRY_B,5,294.5658139132884,1.0379203880565346,retrofit,False,100400.10231373378,77.026017578125,0.0,0.0,21.88581209044256,26.955066237299718,18.407617914661387,16.0,0.0,7.978050737889335,15.8717041015625,196.0
V4,DESHPDHK0000lce9_4,TRY_B,0,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0000\seed_3,2021,8761,1.0,11,1.129104645308332,0.9773656795309325,TRY_B,5,294.16835551224983,0.9950452772842244,standard,True,209170.4109700793,77.8659921875,0.0,0.0,21.338734182906197,27.213861108640515,17.85117365512673,15.0,0.0,5.836969715889537,13.527679443359375,229.0
V4,DESHPDHK0000lce9_4,TRY_B,3,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0003\seed_2,2021,8761,1.0,11,1.0526657596488258,1.1032350960341495,TRY_B,5,293.7251811832662,0.5116085777850673,standard,True,202226.3055970732,75.86369775390625,0.0,0.0,21.196014545456723,27.06446661320524,17.72428456053251,10.0,0.0,5.44696753434076,13.1109619140625,157.0
V4,DESHPDHK0000lce9_4,TRY_B,3,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0003\seed_1,2021,8761,1.0,11,1.0526657596488258,1.1032350960341495,TRY_B,5,293.7251811832662,0.5116085777850673,standard,True,207758.58000756704,75.9490556640625,0.0,0.0,21.18157844677457,26.712677469680216,17.72428456053251,7.0,0.0,5.45348945533205,13.1180419921875,146.0
V4,DESHPDHK0000lce9_4,TRY_B,1,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0001\seed_3,2021,8761,1.0,11,0.8908954887139108,1.021833914806334,TRY_B,5,293.6614166166424,1.9434068520031045,standard,True,216531.93267807298,74.6049072265625,0.0,0.0,21.071861989820228,26.78418247551815,17.573536199814384,8.0,0.0,7.4131993586689715,15.337188720703125,147.0
V4,DESHPDHK0000lce9_4,TRY_B,1,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0001\seed_2,2021,8761,1.0,11,0.8908954887139108,1.021833914806334,TRY_B,5,293.6614166166424,1.9434068520031045,standard,True,216669.53964939347,74.49783984375,0.0,0.0,21.05964948925974,26.923023951117614,17.573536199814384,9.0,0.0,7.403087872428014,15.330902099609375,123.0
V4,DESHPDHK0000lce9_4,TRY_B,1,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0001\seed_1,2021,8761,1.0,11,0.8908954887139108,1.021833914806334,TRY_B,5,293.6614166166424,1.9434068520031045,standard,True,222420.91793075387,74.6341005859375,0.0,0.0,21.061029161397503,26.58648073289197,17.573536199814384,7.0,0.0,7.434118968631402,15.3370361328125,143.0
V4,DESHPDHK0000lce9_4,TRY_B,8,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0008\seed_3,2021,8761,1.0,11,1.0732195812969818,1.097904862363127,TRY_B,5,294.3277485562038,1.5074822679197077,standard,True,231949.46869800286,84.4304091796875,0.0,0.0,21.83720400369124,27.302525283244563,18.40319383471831,18.0,0.0,7.527468558221008,15.3271484375,195.0
V4,DESHPDHK0000lce9_4,TRY_B,3,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0003\seed_3,2021,8761,1.0,11,1.0526657596488258,1.1032350960341495,TRY_B,5,293.7251811832662,0.5116085777850673,standard,True,201381.5540143653,75.93852978515625,0.0,0.0,21.198868518556957,26.938542755167248,17.72428456053251,9.0,0.0,5.461507225319646,13.115478515625,170.0
V4,DESHPDHK0000lce9_4,TRY_B,11,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0011\seed_1,2021,8761,1.0,11,0.8757885436337143,0.8519686021341887,TRY_B,5,294.11782458525266,1.316099493250095,standard,True,236110.7642721663,79.262767578125,0.0,0.0,21.375200726933507,26.31515555503148,17.986235733290357,3.0,0.0,6.4355464500320165,14.181732177734375,128.0
V4,DESHPDHK0000lce9_4,TRY_B,16,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0016\seed_2,2021,8761,1.0,11,1.1219057429987207,0.9549913516120698,TRY_B,5,293.7795466999801,0.8393237984710207,standard,True,206477.27644264715,73.8571337890625,0.0,0.0,21.03421625655072,27.33247222020418,17.49705184853309,17.0,0.0,5.8091904189866685,13.397613525390625,223.0
V4,DESHPDHK0000lce9_4,TRY_B,11,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0011\seed_3,2021,8761,1.0,11,0.8757885436337143,0.8519686021341887,TRY_B,5,294.11782458525266,1.316099493250095,standard,True,229333.14568826978,79.2452666015625,0.0,0.0,21.38297899011691,26.494083137000928,17.986235733290357,5.0,0.0,6.438575809941613,14.182037353515625,128.0
V4,DESHPDHK0000lce9_4,TRY_B,12,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0012\seed_1,2021,8761,1.0,11,0.9902819704903735,0.8907637396203537,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,252091.4062090884,89.99115478515625,0.0,0.0,22.22768372515817,26.72854103202019,18.9087731319309,12.0,0.0,6.173965229425867,13.962432861328182,168.0
V4,DESHPDHK0000lce9_4,TRY_B,12,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0012\seed_2,2021,8761,1.0,11,0.9902819704903735,0.8907637396203537,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,246629.3303248624,89.96606787109376,0.0,0.0,22.236801497412696,27.03621816032313,18.9087731319309,15.0,0.0,6.1758698418918465,13.9576416015625,182.0
V4,DESHPDHK0000lce9_4,TRY_B,12,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0012\seed_3,2021,8761,1.0,11,0.9902819704903735,0.8907637396203537,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,245742.0668915035,89.79064453125,0.0,0.0,22.234699518261635,26.92307929166668,18.9087731319309,12.0,0.0,6.1876640724762995,13.960968017578182,181.0
V4,DESHPDHK0000lce9_4,TRY_B,16,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0016\seed_1,2021,8761,1.0,11,1.1219057429987207,0.9549913516120698,TRY_B,5,293.7795466999801,0.8393237984710207,standard,True,211122.41923746868,74.0123193359375,0.0,0.0,21.010789758320723,27.029439850963968,17.49705184853309,15.0,0.0,5.843299948452083,13.404815673828125,204.0
V4,DESHPDHK0000lce9_4,TRY_B,16,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0016\seed_3,2021,8761,1.0,11,1.1219057429987207,0.9549913516120698,TRY_B,5,293.7795466999801,0.8393237984710207,standard,True,204723.18395485645,73.99549169921875,0.0,0.0,21.027169452810686,27.220454619390125,17.49705184853309,15.0,0.0,5.827179383529458,13.40264892578125,235.0
V4,DESHPDHK0000lce9_4,TRY_B,17,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0017\seed_1,2021,8761,1.0,11,0.9153312415720977,1.0729982015899902,TRY_B,5,294.00382413415696,1.8559371822267299,standard,True,242855.29014733006,85.6078037109375,0.0,0.0,21.906007624158075,26.467526688629107,18.5722421982764,6.0,0.0,6.941559363875595,14.576934814453125,113.0
V4,DESHPDHK0000lce9_4,TRY_B,17,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0017\seed_2,2021,8761,1.0,11,0.9153312415720977,1.0729982015899902,TRY_B,5,294.00382413415696,1.8559371822267299,standard,True,237193.9282547305,85.5843046875,0.0,0.0,21.92470066824953,26.852848785626975,18.5722421982764,10.0,0.0,6.873332272353152,14.570648193359375,123.0
V4,DESHPDHK0000lce9_4,TRY_B,17,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0017\seed_3,2021,8761,1.0,11,0.9153312415720977,1.0729982015899902,TRY_B,5,294.00382413415696,1.8559371822267299,standard,True,235522.65211594081,85.45644091796875,0.0,0.0,21.922012884630806,26.71853758653441,18.5722421982764,8.0,0.0,6.897463713725292,14.574127197265625,122.0
V4,DESHPDHK0000lce9_4,TRY_B,18,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0018\seed_1,2021,8761,1.0,11,0.855900993443724,0.8799632809900434,TRY_B,5,294.1546509747472,0.8129223162871597,standard,True,221315.25246552957,75.06991650390626,0.0,0.0,21.063409410274282,26.09177046246566,17.676902599015875,1.0,0.0,5.760374729525282,13.561889648437443,67.0
V4,DESHPDHK0000lce9_4,TRY_B,18,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0018\seed_2,2021,8761,1.0,11,0.855900993443724,0.8799632809900434,TRY_B,5,294.1546509747472,0.8129223162871597,standard,True,216658.32293131555,74.9239267578125,0.0,0.0,21.077196077325333,26.435659656342068,17.676902599015875,4.0,0.0,5.763159297424521,13.55712890625,73.0
V4,DESHPDHK0000lce9_4,TRY_B,18,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0018\seed_3,2021,8761,1.0,11,0.855900993443724,0.8799632809900434,TRY_B,5,294.1546509747472,0.8129223162871597,standard,True,215561.47749387013,75.05573876953125,0.0,0.0,21.076083641735263,26.302779576120884,17.676902599015875,3.0,0.0,5.7739836221796494,13.559387207031193,77.0
V4,DESHPDHK0000lce9_4,TRY_B,0,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0000\seed_2,2021,8761,1.0,11,1.129104645308332,0.9773656795309325,TRY_B,5,294.16835551224983,0.9950452772842244,standard,True,210772.31497112452,77.7696181640625,0.0,0.0,21.341186216227932,27.325678155685978,17.85117365512673,17.0,0.0,5.827682044024123,13.52606201171875,216.0
V4,DESHPDHK0000lce9_4,TRY_B,11,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0011\seed_2,2021,8761,1.0,11,0.8757885436337143,0.8519686021341887,TRY_B,5,294.11782458525266,1.316099493250095,standard,True,230595.59347186316,79.1555810546875,0.0,0.0,21.380090420879757,26.63793010731706,17.986235733290357,5.0,0.0,6.419368301947198,14.177490234375,104.0
V4,DESHPDHK0000lce9_4,TRY_B,0,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0000\seed_1,2021,8761,1.0,11,1.129104645308332,0.9773656795309325,TRY_B,5,294.16835551224983,0.9950452772842244,standard,True,215744.54847079853,77.89425927734375,0.0,0.0,21.32445098161636,27.026077128243116,17.85117365512673,15.0,0.0,5.8417275564513576,13.530670166015625,212.0
V4,DESHPDHK0000lce9_4,TRY_A,19,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0019\seed_3,2021,8761,1.0,11,0.8029449079004023,1.1147697510008554,TRY_A,5,294.6235494851678,1.0958892754048333,retrofit,False,41581.97538093817,30.788741088867187,0.0,0.0,23.65190908410117,35.25878777616151,18.049160406170017,2126.0,0.0,3.64993772059322,8.84136962890625,2639.0
V4,DESHPDHK0000lce9_4,TRY_A,19,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0019\seed_2,2021,8761,1.0,11,0.8029449079004023,1.1147697510008554,TRY_A,5,294.6235494851678,1.0958892754048333,retrofit,False,42884.269591206044,31.31838623046875,0.0,0.0,23.639138644738782,35.475400223777854,18.049160406170017,2144.0,0.0,3.5989539872809457,8.849365234375057,2575.0
V4,DESHPDHK0000lce9_4,TRY_A,2,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0002\seed_1,2021,8761,1.0,11,0.8255269024416702,1.1310524687970327,TRY_A,6,293.9038403001458,1.1324462823746604,standard,True,89533.00951005217,45.38635620117188,0.0,0.0,23.104461547812033,34.670961729988335,17.67898794535614,1936.0,0.0,3.4678479357814025,9.0264892578125,2254.0
V4,DESHPDHK0000lce9_4,TRY_A,2,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0002\seed_2,2021,8761,1.0,11,0.8255269024416702,1.1310524687970327,TRY_A,6,293.9038403001458,1.1324462823746604,standard,True,85196.24080410521,44.528939453125,0.0,0.0,23.149462407972415,34.74026328768923,17.67898794535614,1965.0,0.0,3.4438233599245343,9.0223388671875,2272.0
V4,DESHPDHK0000lce9_4,TRY_A,2,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0002\seed_3,2021,8761,1.0,11,0.8255269024416702,1.1310524687970327,TRY_A,6,293.9038403001458,1.1324462823746604,standard,True,85009.48244324414,44.58706005859375,0.0,0.0,23.147490095704867,34.744317314597595,17.67898794535614,1963.0,0.0,3.5195306473814627,9.015472412109375,2324.0
V4,DESHPDHK0000lce9_4,TRY_A,4,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0004\seed_1,2021,8761,1.0,11,0.9418103872519473,1.1882792097579613,TRY_A,4,293.6704711861492,1.2285480631851473,standard,True,106965.44274766863,50.437380615234375,0.0,0.0,23.104163657013714,34.976774289674836,17.94144415235604,1728.0,0.0,4.104260757597816,9.143524169921875,2306.0
V4,DESHPDHK0000lce9_4,TRY_A,4,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0004\seed_2,2021,8761,1.0,11,0.9418103872519473,1.1882792097579613,TRY_A,4,293.6704711861492,1.2285480631851473,standard,True,102742.10306873024,50.24250732421875,0.0,0.0,23.128758678918953,35.080012429024976,17.94144415235604,1759.0,0.0,4.175472646608105,9.14593505859375,2372.0
V4,DESHPDHK0000lce9_4,TRY_A,4,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0004\seed_3,2021,8761,1.0,11,0.9418103872519473,1.1882792097579613,TRY_A,4,293.6704711861492,1.2285480631851473,standard,True,102499.57725716772,50.2870830078125,0.0,0.0,23.138482116548026,35.05554362975022,17.94144415235604,1768.0,0.0,4.209525735448206,9.136444091796875,2377.0
V4,DESHPDHK0000lce9_4,TRY_A,5,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0005\seed_1,2021,8761,1.0,11,1.157248448528879,1.1113533988295048,TRY_A,5,294.02229928267036,1.3248120574773004,standard,True,101678.48444582701,50.05469140625,0.0,0.0,23.551402435806157,35.539605010930245,18.24656607487907,1945.0,0.0,4.466454866337679,10.11279296875,2548.0
V4,DESHPDHK0000lce9_4,TRY_A,5,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0005\seed_3,2021,8761,1.0,11,1.157248448528879,1.1113533988295048,TRY_A,5,294.02229928267036,1.3248120574773004,standard,True,97122.55587312496,49.12171826171875,0.0,0.0,23.576282634820373,35.60966751315112,18.24656607487907,1979.0,0.0,4.4954940853373655,10.107513427734375,2568.0
V4,DESHPDHK0000lce9_4,TRY_A,6,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0006\seed_1,2021,8761,1.0,11,0.8778554831407871,0.9866884014908137,TRY_A,5,294.55712551775713,1.7607089583956002,standard,True,109180.48038451916,49.633111083984375,0.0,0.0,23.295763217049306,35.018484015580725,18.174131933454646,1755.0,0.0,4.680451090838486,10.137542724609375,2293.0
V4,DESHPDHK0000lce9_4,TRY_A,6,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0006\seed_2,2021,8761,1.0,11,0.8778554831407871,0.9866884014908137,TRY_A,5,294.55712551775713,1.7607089583956002,standard,True,105092.05763071364,48.5404755859375,0.0,0.0,23.320991517417827,35.13767575934668,18.174131933454646,1779.0,0.0,4.6563037062001555,10.13287353515625,2291.0
V4,DESHPDHK0000lce9_4,TRY_A,6,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0006\seed_3,2021,8761,1.0,11,0.8778554831407871,0.9866884014908137,TRY_A,5,294.55712551775713,1.7607089583956002,standard,True,103791.12685887319,48.35263818359375,0.0,0.0,23.32586463017954,35.108298185031174,18.174131933454646,1790.0,0.0,4.695606403679574,10.133392333984375,2342.0
V4,DESHPDHK0000lce9_4,TRY_A,9,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0009\seed_1,2021,8761,1.0,11,1.187003892973684,0.9303301432552608,TRY_A,5,294.16986718220073,1.7309759242710185,standard,True,123740.26852864063,53.925227294921875,0.0,0.0,24.082986741911164,35.495007037472305,19.148902749044282,1964.0,0.0,4.11701359404316,9.6031494140625,2550.0
V4,DESHPDHK0000lce9_4,TRY_A,9,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0009\seed_2,2021,8761,1.0,11,1.187003892973684,0.9303301432552608,TRY_A,5,294.16986718220073,1.7309759242710185,standard,True,119037.44843135953,51.8329921875,0.0,0.0,24.101001862672444,35.563978679608795,19.148902749044282,2003.0,0.0,4.12497578379145,9.597015380859375,2532.0
V4,DESHPDHK0000lce9_4,TRY_A,5,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0005\seed_2,2021,8761,1.0,11,1.157248448528879,1.1113533988295048,TRY_A,5,294.02229928267036,1.3248120574773004,standard,True,96793.66456637275,48.8987431640625,0.0,0.0,23.57030225208395,35.6209188862033,18.24656607487907,1975.0,0.0,4.4460051873682485,10.1107177734375,2544.0
V4,DESHPDHK0000lce9_4,TRY_A,10,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0010\seed_1,2021,8761,1.0,11,0.9481838824139476,0.9878223245103231,TRY_A,5,294.28653069195923,1.598985319869216,standard,True,110945.52262249733,50.469457763671876,0.0,0.0,23.410501808667586,35.06456037277252,18.369254131107596,1808.0,0.0,3.966150031924155,9.145660400390625,2303.0
V4,DESHPDHK0000lce9_4,TRY_A,9,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0009\seed_3,2021,8761,1.0,11,1.187003892973684,0.9303301432552608,TRY_A,5,294.16986718220073,1.7309759242710185,standard,True,118777.910924999,51.9037490234375,0.0,0.0,24.105690147608627,35.57169251691687,19.148902749044282,2003.0,0.0,4.14808745874606,9.598876953125,2569.0
V4,DESHPDHK0000lce9_4,TRY_A,15,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0015\seed_3,2021,8761,1.0,11,0.9249466565528164,1.1329039205580804,TRY_A,5,293.7933835247956,1.0197474106288174,retrofit,False,37038.355960023895,29.794690063476562,0.0,0.0,23.74443315416073,35.423080766716,17.96346369586405,2251.0,0.0,3.55252910849575,8.5272216796875,2840.0
V4,DESHPDHK0000lce9_4,TRY_A,15,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0015\seed_2,2021,8761,1.0,11,0.9249466565528164,1.1329039205580804,TRY_A,5,293.7933835247956,1.0197474106288174,retrofit,False,37890.573243059924,30.373596801757813,0.0,0.0,23.734736246100237,35.62819409681322,17.96346369586405,2279.0,0.0,3.46972739153591,8.52923583984375,2747.0
