building_id,variant,sample_id,annual_heating_kWh_mean,annual_heating_kWh_std,annual_heating_kWh_min,annual_heating_kWh_max,peak_heating_kW_mean,peak_heating_kW_std,peak_heating_kW_min,peak_heating_kW_max,overheating_hours_meanTair_gt_26C_mean,overheating_hours_meanTair_gt_26C_std,overheating_hours_meanTair_gt_26C_min,overheating_hours_meanTair_gt_26C_max,mean_interzone_spread_C_mean,mean_interzone_spread_C_std,mean_interzone_spread_C_min,mean_interzone_spread_C_max,weather_key,wwr_factor,gains_scale,sa_tabula_year_class,sa_tset_mean_K,sa_tset_spread_K,sa_retrofit_state,sa_retrofit_is_standard,n_zones
DESHPDHK0000lce9_8,V8,6,108434.7869231812,2146.988807961918,106757.66314480502,110854.48853279809,50.72227986653646,0.7157503008362235,50.227465698242185,51.542982421875,1773.3333333333333,12.503332889007396,1761.0,1786.0,4.4832265588494575,0.023106382763746942,4.458804498591282,4.504742273496803,TRY_A,0.8778554831407871,0.9866884014908137,5.0,294.55712551775713,1.7607089583956002,standard,True,11.0
DESHPDHK0000lce9_8,V8,7,97727.50759110466,2670.8248459066585,95775.23923442347,100771.19867437879,81.927908203125,0.06761871581044601,81.849837890625,81.96797314453126,30.333333333333332,4.618802153517006,25.0,33.0,5.424607172597604,0.014931646485193708,5.412791027133969,5.44138897957969,TRY_B,0.8175215063148915,0.8617157968270192,5.0,294.5658139132884,1.0379203880565346,retrofit,False,11.0
DESHPDHK0000lce9_8,V8,8,232518.26577906715,2977.2174435249826,230721.4457896642,235954.86452764232,89.37873014322918,0.08407546926852905,89.2818115234375,89.43206494140625,36.333333333333336,2.5166114784235836,34.0,39.0,5.414014790957366,0.016837827672362356,5.403983997544828,5.433454120149625,TRY_B,1.0732195812969818,1.097904862363127,5.0,294.3277485562038,1.5074822679197077,standard,True,11.0
DESHPDHK0000lce9_8,V8,10,107529.92366083647,2098.376925644711,105949.85471933974,109910.78254903831,50.85771329752604,0.76920210600365,50.40113916015625,51.74579345703125,1828.0,17.349351572897472,1808.0,1839.0,3.864470736555815,0.03393796619426243,3.839872574672867,3.9031891924593904,TRY_A,0.9481838824139476,0.9878223245103231,5.0,294.28653069195923,1.598985319869216,standard,True,11.0
DESHPDHK0000lce9_8,V8,1,223822.393445453,2569.317446715042,222303.2372836687,226788.89598338457,81.18663639322916,0.07188393285775645,81.1052822265625,81.241576171875,13.0,1.0,12.0,14.0,5.056610827313,0.01231704512359377,5.046068992479767,5.070149869628182,TRY_B,0.8908954887139108,1.021833914806334,5.0,293.6614166166424,1.9434068520031045,standard,True,11.0
DESHPDHK0000lce9_8,V8,12,250051.91856040308,2527.56600914495,248238.39719659038,252939.06938766746,95.2134054361979,0.10835879246950007,95.089044921875,95.28752197265625,23.666666666666668,0.5773502691896255,23.0,24.0,4.374882812174886,0.014089358149189123,4.358852111725839,4.385300764195545,TRY_B,0.9902819704903735,0.8907637396203537,5.0,294.6250130173052,1.1492705082649117,standard,True,11.0
DESHPDHK0000lce9_8,V8,13,103585.27494758385,2015.0336661449667,102227.47305877942,105900.52585417843,50.81857580566406,0.6606136189011708,50.41991088867187,51.581122314453125,1914.0,13.0,1899.0,1922.0,3.7462389996456094,0.029446865179695254,3.723590820786235,3.7795269881980955,TRY_A,1.0679255978730042,0.9748607675489322,5.0,294.41331053736974,0.925296360898044,standard,True,11.0
DESHPDHK0000lce9_8,V8,14,89832.05500913232,1745.5613883649853,88669.42235383451,91839.27404811082,48.60241569010416,0.49888309246002477,48.28736694335937,49.17760327148437,1974.6666666666667,16.196707484341772,1956.0,1985.0,3.3777663546537773,0.03970884331360616,3.3345074235079917,3.4125598201658094,TRY_A,1.133071278423135,1.0801060408008996,5.0,294.0836738213191,0.9687277729782862,standard,True,11.0
DESHPDHK0000lce9_8,V8,15,39782.34632076481,1970.5066833318588,38335.174833908495,42026.51340196418,33.02411051432292,1.2432471749480656,32.13023828125,34.443881591796874,2289.0,13.527749258468683,2276.0,2303.0,3.6471984106234454,0.037863627907913686,3.6171532169268454,3.689727717019586,TRY_A,0.9249466565528164,1.1329039205580804,5.0,293.7933835247956,1.0197474106288174,retrofit,False,11.0
DESHPDHK0000lce9_8,V8,16,209818.58354599608,2493.5687138316616,207727.2702320391,212578.20968862763,80.47661702473958,0.08367296981641624,80.380541015625,80.5334990234375,32.333333333333336,3.785938897200182,28.0,35.0,3.5746440407765654,0.0191791607648135,3.5570793069126045,3.5951076020335595,TRY_B,1.1219057429987207,0.9549913516120698,5.0,293.7795466999801,0.8393237984710207,standard,True,11.0
DESHPDHK0000lce9_8,V8,17,240395.3442206128,2891.7701792802554,238108.50366890465,243645.92015945714,91.62064176432291,0.14258367228322905,91.45653857421875,91.71421337890625,16.0,2.0,14.0,18.0,4.885590501795511,0.01898054757141655,4.8741014574423405,4.907498643028451,TRY_B,0.9153312415720977,1.0729982015899902,5.0,294.00382413415696,1.8559371822267299,standard,True,11.0
DESHPDHK0000lce9_8,V8,0,215729.88492548047,2578.220143681765,213621.49297460707,218604.30936059073,84.10081998697916,0.019157245668188858,84.07920068359375,84.11568603515624,34.666666666666664,5.131601439446883,29.0,39.0,3.724789299014424,0.007316436544284434,3.7191495639577665,3.733056669188422,TRY_B,1.129104645308332,0.9773656795309325,5.0,294.16835551224983,0.9950452772842244,standard,True,11.0
DESHPDHK0000lce9_8,V8,11,232389.82413582885,2724.2150061171596,230359.36435190265,235485.7443456787,84.40716373697917,0.012698904336501598,84.3938154296875,84.41909423828125,8.0,1.0,7.0,9.0,4.216304900244083,0.00947201649104856,4.210345505661187,4.227227097680996,TRY_B,0.8757885436337143,0.8519686021341887,5.0,294.11782458525266,1.316099493250095,standard,True,11.0
DESHPDHK0000lce9_8,V8,2,86726.53894016038,1963.8105323133545,85554.98819994563,88993.7284336031,46.54535880533854,0.4502620403327031,46.266436157226565,47.0648037109375,1958.3333333333333,10.785793124908977,1946.0,1966.0,3.302037059428489,0.030091873386492312,3.281619168296686,3.3365945806243134,TRY_A,0.8255269024416702,1.1310524687970327,6.0,293.9038403001458,1.1324462823746604,standard,True,11.0
DESHPDHK0000lce9_3,V8,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V8,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V8,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V8,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V8,18,222055.40945740519,2273.8436909346224,220332.28427594478,224632.63368073254,81.68260628255207,0.017628154778914024,81.66993408203125,81.70273779296875,4.666666666666667,0.5773502691896257,4.0,5.0,3.4046631254153863,0.00895365482350446,3.3954275005171928,3.4133052836813045,TRY_B,0.855900993443724,0.8799632809900434,5.0,294.1546509747472,0.8129223162871597,standard,True,11.0
DESHPDHK0000lce9_4,V8,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V8,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V8,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V8,19,44462.15015945694,2279.546974175044,42706.98672440311,47038.52126789084,33.651256022135414,1.3474542046276605,32.531890502929684,35.146833251953126,2154.6666666666665,16.196707484341825,2136.0,2165.0,3.6143107326254884,0.008385204078307708,3.6086118654796024,3.6239390918046777,TRY_A,0.8029449079004023,1.1147697510008554,5.0,294.6235494851678,1.0958892754048333,retrofit,False,11.0
