base_building_group,building_id,variant,sample_id,seed,annual_heating_kWh
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,43,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,43,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,43,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,45,1,56119.28800480825
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,45,2,56008.61259891128
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,29,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,1,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,30,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,59,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,20,4,26010.25480100345
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,21,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,21,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,21,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,21,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,22,1,21451.23347993171
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,22,2,21253.36819763565
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,22,3,21917.67233690262
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,22,4,22639.81494831276
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,23,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,23,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,23,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,20,2,24501.150691089868
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,23,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,24,2,24501.150691089868
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,24,3,25179.34901101685
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,24,4,26010.25480100345
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,26,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,26,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,26,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,26,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,28,1,24710.90539232636
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,28,2,24501.150691089868
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,28,3,25179.34901101685
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,28,4,26010.25480100345
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,30,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,24,1,24710.90539232636
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,20,1,24710.90539232636
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,18,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,18,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,59,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,0,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,0,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,0,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,0,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,2,1,59433.73733720445
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,2,2,59186.28658980751
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,2,3,59899.13688011694
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,2,4,60821.02830770874
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,3,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,3,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,3,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,3,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,7,1,24710.90539232636
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,7,2,24501.150691089868
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,7,3,25179.34901101685
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,7,4,26010.25480100345
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,10,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,10,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,10,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,10,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,17,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,17,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,17,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,17,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,18,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,18,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,30,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,30,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,20,3,25179.34901101685
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,32,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,44,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,47,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,47,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,47,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,47,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,50,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,50,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,50,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,50,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,52,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,52,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,52,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,44,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,52,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,53,2,59186.28658980751
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,53,3,59899.13688011694
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,53,4,60821.02830770874
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,54,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,54,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,54,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,54,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,55,1,24710.90539232636
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,55,2,24501.150691089868
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,55,3,25179.34901101685
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,55,4,26010.25480100345
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,59,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,53,1,59433.73733720445
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,44,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,59,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,40,4,60821.02830770874
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,44,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,32,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,32,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,34,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,34,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,34,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,34,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,35,1,24710.90539232636
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,35,2,24501.150691089868
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,35,3,25179.34901101685
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,35,4,26010.25480100345
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,36,1,24710.90539232636
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,36,2,24501.150691089868
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,32,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,36,4,26010.25480100345
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,36,3,25179.34901101685
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,40,3,59899.13688011694
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,40,2,59186.28658980751
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,40,1,59433.73733720445
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,39,3,75150.54315758895
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,39,4,76171.19406222725
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,39,1,74695.41563579178
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,37,4,69528.38573846869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,37,3,68525.22093867684
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,37,2,67800.13258237744
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,37,1,68070.7384625845
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,39,2,74427.58157644344
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,15,3,58290.024015387135
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,15,2,59205.64339277417
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,15,1,55334.18998159933
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,13,1,204247.99036333745
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,14,4,202645.06702449292
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,14,1,202768.38298779773
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,14,2,206030.5948698376
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,13,4,204232.78910913315
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,13,3,207546.50066799528
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,13,2,207079.616147046
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,15,4,54539.16209216973
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,14,3,205869.0518471792
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,16,1,195741.4978662973
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,19,3,53341.360783867
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,16,3,199117.5529086438
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,16,4,195304.04437546927
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,19,1,50674.96826300803
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,19,2,54293.57759898662
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,19,4,50173.96668456447
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,25,1,189613.15142912872
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,25,2,193531.8028828576
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,25,3,192417.54855477717
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,25,4,189829.0180219922
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,27,1,204920.1928506857
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,27,2,208396.78740026115
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,12,4,220300.8158625265
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,16,2,198630.35501777756
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,12,3,223584.19589843767
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,1,2,202976.03683726655
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,12,1,220148.1204397332
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,27,3,208204.77735654463
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,1,3,202200.1231055066
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,1,4,198022.3554502668
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,4,1,226647.3943784027
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,4,2,229976.70089723897
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,4,3,230150.0052740245
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,4,4,226327.9372673266
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,5,1,214959.36425327195
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,5,2,218828.84656909312
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,5,3,218230.03085199697
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,5,4,214152.11620904732
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,6,1,214299.90082661973
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,6,2,218413.9729766365
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,6,3,217770.10760852933
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,6,4,214537.58379520325
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,8,1,192008.99921991132
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,8,2,194245.1642320045
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,8,3,195828.5432572865
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,8,4,191652.87335095665
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,9,1,222648.22872324605
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,9,2,226692.34749416192
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,9,3,226380.71286649304
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,9,4,222814.56187731077
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,11,1,181032.943395401
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,11,2,184814.38681112693
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,11,3,184386.10446887635
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,11,4,181178.43040899583
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,12,2,223765.0592606477
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,27,4,204515.9552928174
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,45,1,48732.04900308835
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,29,2,186970.47179427813
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,46,2,220805.4823463712
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,46,3,221253.7606430752
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,46,4,217407.60327621325
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,48,1,176780.88494564957
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,48,2,180483.99035612703
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,48,3,180347.69863265287
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,48,4,176495.62900111842
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,49,1,247369.03344164012
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,49,2,251015.86259474105
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,49,3,250539.9806348229
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,49,4,246713.91685617392
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,51,1,198613.54339321464
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,46,1,217702.3594048283
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,51,2,202224.5493944889
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,51,4,198264.5368996497
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,56,1,186534.08629210817
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,56,2,189638.19609423372
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,56,3,189877.8249293906
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,56,4,186090.3257870964
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,57,1,210093.06950536417
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,57,2,213362.7156458081
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,57,3,213177.55604614463
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,57,4,209451.2662254212
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,58,1,40543.44548039544
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,58,2,44026.17914607952
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,1,1,198734.47468600035
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,51,3,202012.263649794
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,45,4,48894.91439736512
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,45,3,51311.66691550076
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,45,2,52327.20566733766
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,29,3,186310.70449754084
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,29,4,182512.8347279832
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,31,1,58857.410780897095
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,31,2,62423.07741707062
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,31,3,61768.58157119012
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,31,4,58266.297845737456
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,33,1,71849.50610256779
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,33,2,75074.284327209
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,33,3,74870.57489405411
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,33,4,70872.4741813001
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,38,1,216322.7285498838
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,38,2,219722.10047187304
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,38,3,219993.26113479695
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,38,4,216421.2739161365
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,41,1,202158.83368160276
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,41,2,205049.9236876323
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,41,3,205516.5116491506
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,41,4,201738.2323833493
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,42,1,200619.86822096395
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,42,2,204181.876201997
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,42,3,203662.50440001223
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,42,4,199269.76036779297
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,43,1,191868.27919486075
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,43,2,195048.01541029717
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,43,3,195056.079699249
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,43,4,191175.0448967495
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,58,4,41443.727719545794
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,29,1,183028.99824485808
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,58,3,43714.98275478828
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,59,4,81195.40881977156
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,59,2,83533.55139251327
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,20,3,23754.989160902143
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,20,4,21152.632584448576
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,21,1,87904.24303372449
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,21,2,89601.53274274225
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,21,3,90089.70934165636
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,21,4,87294.58046946004
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,22,1,19227.09088312894
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,22,2,21358.44928416693
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,22,3,20962.47904230112
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,22,4,19190.90157861173
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,23,1,88959.4976406616
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,23,2,90892.05215635504
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,20,1,21827.440797811807
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,23,3,91273.75164865196
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,24,1,30495.695957917003
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,24,2,31828.39800199324
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,24,3,32758.382068608586
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,24,4,31642.833369975622
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,26,1,84491.51298768759
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,26,2,86794.69939863056
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,26,3,86788.62771683747
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,26,4,83785.27273994335
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,28,1,44544.53335577286
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,28,2,46719.07035141868
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,28,3,46701.58607972145
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,28,4,44592.07468416471
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,23,4,89097.82261339625
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,30,1,109974.6921990304
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,18,4,78276.53429943508
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,18,2,81066.57398572749
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,59,3,83698.3505132252
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,0,1,75787.62692681575
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,0,2,78303.10187729917
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,0,3,78017.78672430271
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,0,4,75395.79310145917
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,2,1,62890.61488805014
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,2,2,64653.22085689092
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,2,3,64904.513411319975
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,2,4,63209.95012394845
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,3,1,74992.0965439409
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,3,2,77549.32989872515
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,3,3,77297.77858295929
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,18,3,80853.2083335303
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,3,4,74788.57306979943
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,7,2,22125.580793643057
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,7,3,22225.11666799131
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,7,4,20218.270498091235
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,10,1,89435.84940017771
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,10,2,91816.6061002703
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,10,3,91951.55706584812
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,10,4,89690.05487578607
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,17,1,102013.11057394488
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,17,2,104438.7300375961
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,17,3,104765.82196503338
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,17,4,102156.10152863852
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,18,1,78533.11114652395
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,7,1,20352.446568213345
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,30,2,112117.61892075295
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,20,2,23649.963809672718
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,30,4,110484.1799589616
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,44,3,78336.99232698948
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,44,4,76013.87744629449
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,47,1,85837.79872399187
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,47,2,88492.24905066591
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,47,3,88492.52998088812
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,47,4,84180.02005671978
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,50,1,71464.18768030744
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,50,2,73978.09098840696
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,50,3,73292.19022175051
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,50,4,70816.09945434224
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,52,1,88905.85993243869
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,52,2,91004.90546021296
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,52,3,91166.1758790206
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,52,4,88042.27108855409
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,53,1,60587.32703603656
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,53,2,62867.98118604768
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,53,3,62486.84912602949
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,53,4,60427.97601591671
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,54,1,87026.55692491285
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,54,2,90210.03228804756
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,54,3,89741.43685925988
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,54,4,87201.41889205259
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,55,1,21390.506979317368
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,55,2,22583.07816837287
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,55,3,23006.894080389146
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,55,4,21572.32358331234
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,30,3,112478.59698037583
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,44,2,77770.36073539377
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,44,1,76151.08843934863
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,59,1,81443.33943484795
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,32,1,60222.01833435744
