overall_json,variant,variant_base,building_id,weather_key,trajectory_id,point_id,changed_param,changed_dim,seed,x_unit_0,x_unit_1,x_unit_2,x_unit_3,x_unit_4,x_unit_5,x_unit_6,x_unit_7,x_unit_8,x_unit_9,heat_demand_kWh,cool_demand_kWh,peak_heat_kW,peak_cool_kW,x_unit_10,x_unit_11
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_01/point_04/seed_1100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,1,4,yoc_shift,4.0,1100,0.4000000000000001,0.0,0.2,0.2,0.4000000000000001,0.8,0.2,0.6000000000000001,0.2,0.4,239847.07523839004,0.0,69.19953466796875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_01/point_05/seed_1100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,1,5,gWin,7.0,1100,0.4000000000000001,0.0,0.2,0.2,0.4000000000000001,0.8,0.2,0.4000000000000001,0.2,0.4,241582.2144560397,0.0,69.19953466796875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_01/point_06/seed_1100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,1,6,UWin,8.0,1100,0.4000000000000001,0.0,0.2,0.2,0.4000000000000001,0.8,0.2,0.4000000000000001,0.0,0.4,241551.04426876566,0.0,69.19953466796875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_01/point_07/seed_1100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,1,7,baseACH,5.0,1100,0.4000000000000001,0.0,0.2,0.2,0.4000000000000001,1.0,0.2,0.4000000000000001,0.0,0.4,251971.16093654704,0.0,72.75899072265625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_01/point_08/seed_1100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,1,8,tset_spread_K,3.0,1100,0.4000000000000001,0.0,0.2,0.4,0.4000000000000001,1.0,0.2,0.4000000000000001,0.0,0.4,252054.2160769854,0.0,72.74835205078125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_01/point_09/seed_1100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,1,9,shadingFactor,6.0,1100,0.4000000000000001,0.0,0.2,0.4,0.4000000000000001,1.0,0.4,0.4000000000000001,0.0,0.4,249099.9013288213,0.0,72.74828515625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_01/point_10/seed_1100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,1,10,hConWin,9.0,1100,0.4000000000000001,0.0,0.2,0.4,0.4000000000000001,1.0,0.4,0.4000000000000001,0.0,0.6000000000000001,249790.6001147499,0.0,72.99597216796874,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_02/point_00/seed_1200/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,2,0,,,1200,0.6000000000000001,0.4,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.8,0.6000000000000001,227707.93596618314,0.0,73.808080078125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_02/point_01/seed_1200/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,2,1,wwr_factor,0.0,1200,0.8,0.4,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.8,0.6000000000000001,226876.19230729147,0.0,73.99040185546875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_02/point_02/seed_1200/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,2,2,gWin,7.0,1200,0.8,0.4,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.6000000000000001,224043.1831536417,0.0,73.99040185546875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_02/point_03/seed_1200/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,2,3,tset_spread_K,3.0,1200,0.8,0.4,0.8,0.4000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.6000000000000001,224020.1049279269,0.0,74.0180205078125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_02/point_04/seed_1200/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,2,4,UWin,8.0,1200,0.8,0.4,0.8,0.4000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,1.0,0.6000000000000001,224080.01642345721,0.0,74.0180205078125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_02/point_05/seed_1200/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,2,5,gains_scale,1.0,1200,0.8,0.6000000000000001,0.8,0.4000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,1.0,0.6000000000000001,222845.65214773454,0.0,73.96025927734375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_02/point_06/seed_1200/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,2,6,baseACH,5.0,1200,0.8,0.6000000000000001,0.8,0.4000000000000001,0.6000000000000001,0.4000000000000001,0.8,0.8,1.0,0.6000000000000001,211808.72731046556,0.0,71.78030517578125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_02/point_07/seed_1200/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,2,7,hConWin,9.0,1200,0.8,0.6000000000000001,0.8,0.4000000000000001,0.6000000000000001,0.4000000000000001,0.8,0.8,1.0,0.4000000000000001,211069.6928608519,0.0,71.51731640625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_02/point_08/seed_1200/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,2,8,tset_mean_C,2.0,1200,0.8,0.6000000000000001,0.6000000000000001,0.4000000000000001,0.6000000000000001,0.4000000000000001,0.8,0.8,1.0,0.4000000000000001,206347.14835981134,0.0,69.35713427734375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_02/point_09/seed_1200/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,2,9,yoc_shift,4.0,1200,0.8,0.6000000000000001,0.6000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.8,0.8,1.0,0.4000000000000001,206347.14835981134,0.0,69.35713427734375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_02/point_10/seed_1200/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,2,10,shadingFactor,6.0,1200,0.8,0.6000000000000001,0.6000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,1.0,0.8,1.0,0.4000000000000001,202771.03610491002,0.0,69.35713427734375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_03/point_00/seed_1300/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,3,0,,,1300,0.4,0.8,0.4,0.2,0.2,0.2,0.6000000000000001,0.4,0.4,0.6000000000000001,218670.77233367207,0.0,65.65772998046874,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_03/point_01/seed_1300/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,3,1,wwr_factor,0.0,1300,0.2,0.8,0.4,0.2,0.2,0.2,0.6000000000000001,0.4,0.4,0.6000000000000001,218824.69393927846,0.0,65.457599609375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_03/point_02/seed_1300/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,3,2,tset_mean_C,2.0,1300,0.2,0.8,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,0.4,0.4,0.6000000000000001,223885.9121969502,0.0,67.5877265625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_03/point_03/seed_1300/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,3,3,baseACH,5.0,1300,0.2,0.8,0.6000000000000001,0.2,0.2,0.0,0.6000000000000001,0.4,0.4,0.6000000000000001,212891.3893233134,0.0,65.42925732421875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_03/point_04/seed_1300/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,3,4,gWin,7.0,1300,0.2,0.8,0.6000000000000001,0.2,0.2,0.0,0.6000000000000001,0.2,0.4,0.6000000000000001,214980.12646632278,0.0,65.42925732421875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_03/point_05/seed_1300/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,3,5,hConWin,9.0,1300,0.2,0.8,0.6000000000000001,0.2,0.2,0.0,0.6000000000000001,0.2,0.4,0.4000000000000001,214245.98495828838,0.0,65.1987861328125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_03/point_06/seed_1300/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,3,6,shadingFactor,6.0,1300,0.2,0.8,0.6000000000000001,0.2,0.2,0.0,0.8,0.2,0.4,0.4000000000000001,211816.10011005765,0.0,65.1987861328125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_03/point_07/seed_1300/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,3,7,gains_scale,1.0,1300,0.2,0.6000000000000001,0.6000000000000001,0.2,0.2,0.0,0.8,0.2,0.4,0.4000000000000001,213008.6987995129,0.0,65.25497802734375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_03/point_08/seed_1300/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,3,8,yoc_shift,4.0,1300,0.2,0.6000000000000001,0.6000000000000001,0.2,0.4,0.0,0.8,0.2,0.4,0.4000000000000001,198016.70489882946,0.0,64.52332470703125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_03/point_09/seed_1300/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,3,9,UWin,8.0,1300,0.2,0.6000000000000001,0.6000000000000001,0.2,0.4,0.0,0.8,0.2,0.2,0.4000000000000001,197980.57665933872,0.0,64.52332470703125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_03/point_10/seed_1300/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,3,10,tset_spread_K,3.0,1300,0.2,0.6000000000000001,0.6000000000000001,0.4,0.4,0.0,0.8,0.2,0.2,0.4000000000000001,197967.35575087476,0.0,64.49422314453125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_04/point_00/seed_1400/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,4,0,,,1400,0.4,0.6000000000000001,0.2,0.6000000000000001,0.4,0.6000000000000001,0.2,0.6000000000000001,0.8,0.4,227030.52660862388,0.0,66.66589697265626,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_04/point_01/seed_1400/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,4,1,wwr_factor,0.0,1400,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.4,0.6000000000000001,0.2,0.6000000000000001,0.8,0.4,226967.11276407473,0.0,66.8333798828125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_04/point_02/seed_1400/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,4,2,hConWin,9.0,1400,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.4,0.6000000000000001,0.2,0.6000000000000001,0.8,0.2,226229.98269876387,0.0,66.5922861328125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_04/point_03/seed_1400/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,4,3,shadingFactor,6.0,1400,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.4,0.6000000000000001,0.0,0.6000000000000001,0.8,0.2,229660.94726639113,0.0,66.5922861328125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_04/point_04/seed_1400/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,4,4,tset_spread_K,3.0,1400,0.6000000000000001,0.6000000000000001,0.2,0.4000000000000001,0.4,0.6000000000000001,0.0,0.6000000000000001,0.8,0.2,229607.375971652,0.0,66.62230029296875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_04/point_05/seed_1400/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,4,5,UWin,8.0,1400,0.6000000000000001,0.6000000000000001,0.2,0.4000000000000001,0.4,0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,0.2,229578.03099632933,0.0,66.62230029296875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_04/point_06/seed_1400/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,4,6,gWin,7.0,1400,0.6000000000000001,0.6000000000000001,0.2,0.4000000000000001,0.4,0.6000000000000001,0.0,0.4000000000000001,0.6000000000000001,0.2,231140.83700643264,0.0,66.62230029296875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_04/point_07/seed_1400/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,4,7,tset_mean_C,2.0,1400,0.6000000000000001,0.6000000000000001,0.4,0.4000000000000001,0.4,0.6000000000000001,0.0,0.4000000000000001,0.6000000000000001,0.2,236419.704919575,0.0,68.7931201171875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_04/point_08/seed_1400/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,4,8,yoc_shift,4.0,1400,0.6000000000000001,0.6000000000000001,0.4,0.4000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.4000000000000001,0.6000000000000001,0.2,236419.704919575,0.0,68.7931201171875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_04/point_09/seed_1400/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,4,9,baseACH,5.0,1400,0.6000000000000001,0.6000000000000001,0.4,0.4000000000000001,0.6000000000000001,0.8,0.0,0.4000000000000001,0.6000000000000001,0.2,247056.88764214667,0.0,70.92825537109375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_04/point_10/seed_1400/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,4,10,gains_scale,1.0,1400,0.6000000000000001,0.4000000000000001,0.4,0.4000000000000001,0.6000000000000001,0.8,0.0,0.4000000000000001,0.6000000000000001,0.2,248288.39879681476,0.0,70.97765478515625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_05/point_00/seed_1500/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,5,0,,,1500,0.6000000000000001,0.2,0.2,0.8,0.2,0.6000000000000001,0.6000000000000001,0.8,0.2,0.8,236936.51066139573,0.0,69.77212890625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_05/point_01/seed_1500/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,5,1,tset_spread_K,3.0,1500,0.6000000000000001,0.2,0.2,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.8,0.2,0.8,236773.3021692561,0.0,69.77688037109375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_05/point_02/seed_1500/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,5,2,gains_scale,1.0,1500,0.6000000000000001,0.0,0.2,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.8,0.2,0.8,238087.5903764853,0.0,69.8864208984375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_05/point_03/seed_1500/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,5,3,tset_mean_C,2.0,1500,0.6000000000000001,0.0,0.0,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.8,0.2,0.8,232793.50278890986,0.0,69.33034716796875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_05/point_04/seed_1500/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,5,4,gWin,7.0,1500,0.6000000000000001,0.0,0.0,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,1.0,0.2,0.8,230526.4603527025,0.0,69.29379443359375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_05/point_05/seed_1500/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,5,5,shadingFactor,6.0,1500,0.6000000000000001,0.0,0.0,0.6000000000000001,0.2,0.6000000000000001,0.8,1.0,0.2,0.8,226927.46562799797,0.0,69.29374267578125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_05/point_06/seed_1500/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,5,6,UWin,8.0,1500,0.6000000000000001,0.0,0.0,0.6000000000000001,0.2,0.6000000000000001,0.8,1.0,0.4,0.8,226983.628763957,0.0,69.29455859375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_05/point_07/seed_1500/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,5,7,hConWin,9.0,1500,0.6000000000000001,0.0,0.0,0.6000000000000001,0.2,0.6000000000000001,0.8,1.0,0.4,1.0,227662.05526781504,0.0,69.54582861328124,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_05/point_08/seed_1500/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,5,8,yoc_shift,4.0,1500,0.6000000000000001,0.0,0.0,0.6000000000000001,0.4,0.6000000000000001,0.8,1.0,0.4,1.0,213397.913331647,0.0,66.24207958984375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_05/point_09/seed_1500/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,5,9,baseACH,5.0,1500,0.6000000000000001,0.0,0.0,0.6000000000000001,0.4,0.4000000000000001,0.8,1.0,0.4,1.0,203064.44483965109,0.0,63.368173828125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_05/point_10/seed_1500/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,5,10,wwr_factor,0.0,1500,0.8,0.0,0.0,0.6000000000000001,0.4,0.4000000000000001,0.8,1.0,0.4,1.0,201994.65899540627,0.0,63.549216796875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_06/point_00/seed_1600/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,6,0,,,1600,0.4,0.4,0.4,0.6000000000000001,0.8,0.2,0.2,0.4,0.4,0.4,201272.10099454163,0.0,64.83450439453125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_06/point_01/seed_1600/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,6,1,UWin,8.0,1600,0.4,0.4,0.4,0.6000000000000001,0.8,0.2,0.2,0.4,0.2,0.4,201236.6095563968,0.0,64.83450439453125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_06/point_02/seed_1600/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,6,2,baseACH,5.0,1600,0.4,0.4,0.4,0.6000000000000001,0.8,0.0,0.2,0.4,0.2,0.4,190380.77964779732,0.0,62.698900390625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_06/point_03/seed_1600/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,6,3,wwr_factor,0.0,1600,0.2,0.4,0.4,0.6000000000000001,0.8,0.0,0.2,0.4,0.2,0.4,190228.57808900418,0.0,62.4983359375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_06/point_04/seed_1600/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,6,4,gWin,7.0,1600,0.2,0.4,0.4,0.6000000000000001,0.8,0.0,0.2,0.2,0.2,0.4,192125.77749015702,0.0,62.4983359375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_06/point_05/seed_1600/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,6,5,tset_spread_K,3.0,1600,0.2,0.4,0.4,0.4000000000000001,0.8,0.0,0.2,0.2,0.2,0.4,191903.60321739197,0.0,62.50186376953125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_06/point_06/seed_1600/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,6,6,yoc_shift,4.0,1600,0.2,0.4,0.4,0.4000000000000001,0.6000000000000001,0.0,0.2,0.2,0.2,0.4,200948.31392362496,0.0,62.88540087890625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_06/point_07/seed_1600/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,6,7,tset_mean_C,2.0,1600,0.2,0.4,0.2,0.4000000000000001,0.6000000000000001,0.0,0.2,0.2,0.2,0.4,196423.6886445446,0.0,60.78397314453125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_06/point_08/seed_1600/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,6,8,hConWin,9.0,1600,0.2,0.4,0.2,0.4000000000000001,0.6000000000000001,0.0,0.2,0.2,0.2,0.2,195730.97702412136,0.0,60.5622646484375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_06/point_09/seed_1600/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,6,9,shadingFactor,6.0,1600,0.2,0.4,0.2,0.4000000000000001,0.6000000000000001,0.0,0.4,0.2,0.2,0.2,193208.03966430458,0.0,60.5622646484375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_06/point_10/seed_1600/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,6,10,gains_scale,1.0,1600,0.2,0.6000000000000001,0.2,0.4000000000000001,0.6000000000000001,0.0,0.4,0.2,0.2,0.2,192418.17903355183,0.0,60.54516796875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_07/point_00/seed_1700/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,7,0,,,1700,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.6000000000000001,0.6000000000000001,0.4,234853.49482870696,0.0,68.9488408203125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_07/point_01/seed_1700/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,7,1,yoc_shift,4.0,1700,0.8,0.2,0.2,0.8,1.0,0.8,0.2,0.6000000000000001,0.6000000000000001,0.4,234853.49482870696,0.0,68.9488408203125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_07/point_02/seed_1700/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,7,2,wwr_factor,0.0,1700,0.6000000000000001,0.2,0.2,0.8,1.0,0.8,0.2,0.6000000000000001,0.6000000000000001,0.4,235071.36371898648,0.0,68.775427734375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_07/point_03/seed_1700/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,7,3,gains_scale,1.0,1700,0.6000000000000001,0.0,0.2,0.8,1.0,0.8,0.2,0.6000000000000001,0.6000000000000001,0.4,236277.75031920633,0.0,68.79971044921875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_07/point_04/seed_1700/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,7,4,UWin,8.0,1700,0.6000000000000001,0.0,0.2,0.8,1.0,0.8,0.2,0.6000000000000001,0.8,0.4,236318.79502743875,0.0,68.79971044921875,0.0,,
