region,assigned_zone,iou,coverage,fragmentation,purity,gt_area,pred_area,area_error_percent,centroid_distance,similarity_score,building_id
A1,3,0.9534063538553882,1,1,0.965684998,69.4964021,71.01878147653638,2.1905873305315606,0.08286664,0.9691550426038614,38
A2,2,0.939429035,0.9999999999999998,1,0.9549909766190512,69.14237544206857,71.16661771103546,2.927643512425912,0.1456910057738727,0.9587531337772596,38
A3,4,0.933947633,1,1,0.9667635169834464,70.96362221388256,70.82902815052222,0.189666281,0.1640552276544747,0.9623982698606902,38
S0,0,0.8712772447745558,1.0000000000000002,1,0.914501086,12.911536890316093,13.39217078956571,3.7225150137634113,0.1926635392747747,0.921515746,38
S1,1,0.8072757867885195,1,2,0.8666527838909202,12.801443056761643,13.615585759624777,6.359772872895827,0.2504430348598726,0.8814773853405233,38
A0,1,0.8272503603350846,1.0000000000000004,2,0.9619917239431972,74.98976477645232,66.66525424737934,11.100862302860532,0.5713630197528403,0.8715889489165699,39
A1,3,0.8092849816848535,0.9999999999999998,2,0.9700429647899728,74.79675974,64.00078919778416,14.433740948429556,0.6686041755913974,0.8518430340815679,39
A2,2,0.6791967305836724,1,1,0.6821539502404788,56.33100330633302,82.05440831083986,45.66473787910483,0.3017414087393404,0.7178929853755907,39
S0,0,0.9293299207750958,1,1,0.9293299207750956,13.950873312134195,15.011755244573044,7.604412345,0.070428244,0.9438932234342824,39
A0,1,0.9050211118351562,1.0000000000000002,1,0.9676290242666978,80.13784318,77.29289095203193,3.550073364676576,0.3409187528253162,0.9351124036852538,40
A1,2,0.9104261365624724,0.9999999999999998,1,0.9106004597290888,72.23187495030741,79.30666956426484,9.794560391550949,0.2129659830558271,0.925402518,40
S0,0,0.7614795646121849,1,2,0.8333845911302225,12.02422397049553,12.959754484413972,7.780381638050009,0.3191400532223735,0.8533103268804081,40
