variant,building_id,base_building_group,weather_key,sample_id,seed,run_dir,year,n_timesteps,dt_hours,n_zones,wwr_factor,gains_scale,weather_key_meta,sa_tabula_year_class,sa_tset_mean_K,sa_tset_spread_K,sa_retrofit_state,sa_retrofit_is_standard,annual_heating_kWh,peak_heating_kW,annual_cooling_kWh,peak_cooling_kW,mean_tair_C,max_tair_C,mean_tsetheat_C,overheating_hours_meanTair_gt_26C,underheating_hours_meanTair_below_meanTset,mean_interzone_spread_C,max_interzone_spread_C,overheating_hours_any_zone_gt_26C
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,5,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0005\seed_2,2021,8761,1.0,21,0.8029449079004023,1.1147697510008554,TRY_B,5,294.02229928267036,1.3248120574773004,standard,True,208361.605462412,79.0571943359375,0.0,0.0,21.18469011574033,26.454295085851697,17.688551511620968,5.0,0.0,7.3944846602719565,14.2655029296875,373.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,5,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0005\seed_3,2021,8761,1.0,21,0.8029449079004023,1.1147697510008554,TRY_B,5,294.02229928267036,1.3248120574773004,standard,True,207981.4035034267,78.8969052734375,0.0,0.0,21.202026131460407,26.525025611960075,17.688551511620968,4.0,0.0,7.377640186767442,14.26007080078125,453.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,5,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0005\seed_4,2021,8761,1.0,21,0.8029449079004023,1.1147697510008554,TRY_B,5,294.02229928267036,1.3248120574773004,standard,True,203843.48065153116,78.37452416992187,0.0,0.0,21.240362731035173,27.078208955002424,17.688551511620968,9.0,0.0,7.367939961553916,14.254730224609375,444.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,6,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0006\seed_1,2021,8761,1.0,21,1.0659403426368128,1.082066151450534,TRY_B,5,294.55712551775713,1.7607089583956002,standard,True,206522.07447438044,81.18177270507813,0.0,0.0,21.473262060968878,27.082420482850296,17.841951449883936,23.0,0.0,7.114431391022497,13.855377197265625,651.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,6,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0006\seed_2,2021,8761,1.0,21,1.0659403426368128,1.082066151450534,TRY_B,5,294.55712551775713,1.7607089583956002,standard,True,209410.57161076338,81.32512084960938,0.0,0.0,21.44891366253496,27.195030169407914,17.841951449883936,21.0,0.0,7.129456684559727,13.857635498046875,642.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,6,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0006\seed_3,2021,8761,1.0,21,1.0659403426368128,1.082066151450534,TRY_B,5,294.55712551775713,1.7607089583956002,standard,True,209437.07949467373,81.24218627929687,0.0,0.0,21.459367543652874,27.203327658971318,17.841951449883936,18.0,0.0,7.099135974596227,13.85595703125,690.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,6,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0006\seed_4,2021,8761,1.0,21,1.0659403426368128,1.082066151450534,TRY_B,5,294.55712551775713,1.7607089583956002,standard,True,204715.82654473765,80.77667700195312,0.0,0.0,21.481837833619693,27.778879520431587,17.841951449883936,34.0,0.0,7.061993699410699,13.849212646484375,630.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,8,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0008\seed_1,2021,8761,1.0,21,1.0274964783811575,0.8559187992510631,TRY_B,5,294.3277485562038,1.5074822679197077,standard,True,212384.36899828963,81.20462438964844,0.0,0.0,21.326974097284783,26.68741197182061,17.766067851545415,10.0,0.0,7.4538172415001975,14.494171142578125,438.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,8,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0008\seed_2,2021,8761,1.0,21,1.0274964783811575,0.8559187992510631,TRY_B,5,294.3277485562038,1.5074822679197077,standard,True,214400.01961828183,81.29363940429687,0.0,0.0,21.312236511542203,26.780077832474944,17.766067851545415,9.0,0.0,7.505060062467232,14.493255615234375,476.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,8,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0008\seed_3,2021,8761,1.0,21,1.0274964783811575,0.8559187992510631,TRY_B,5,294.3277485562038,1.5074822679197077,standard,True,213921.36517809468,81.2721436767578,0.0,0.0,21.31808116622393,26.804923587914004,17.766067851545415,10.0,0.0,7.4484173509440845,14.491668701171875,425.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,8,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0008\seed_4,2021,8761,1.0,21,1.0274964783811575,0.8559187992510631,TRY_B,5,294.3277485562038,1.5074822679197077,standard,True,210619.00706215182,80.76518334960937,0.0,0.0,21.354996127842362,27.275052793707687,17.766067851545415,17.0,0.0,7.431077364767108,14.485748291015625,429.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,9,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0009\seed_1,2021,8761,1.0,21,0.8458120294143894,1.0673611847161886,TRY_B,5,294.16986718220073,1.7309759242710185,standard,True,228436.5216912853,88.03298803710938,0.0,0.0,21.827938526486694,26.568492972355727,18.397220271681423,7.0,0.0,6.906264804212652,13.78021240234375,450.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,9,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0009\seed_2,2021,8761,1.0,21,0.8458120294143894,1.0673611847161886,TRY_B,5,294.16986718220073,1.7309759242710185,standard,True,231292.53863461703,88.10200268554688,0.0,0.0,21.828013905667028,26.641260284473788,18.397220271681423,8.0,0.0,6.907259967770431,13.78045654296875,451.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,9,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0009\seed_3,2021,8761,1.0,21,0.8458120294143894,1.0673611847161886,TRY_B,5,294.16986718220073,1.7309759242710185,standard,True,231198.45494739953,87.78240844726562,0.0,0.0,21.831659469011683,26.66644600891658,18.397220271681423,7.0,0.0,6.907240043041876,13.777008056640625,494.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,9,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0009\seed_4,2021,8761,1.0,21,0.8458120294143894,1.0673611847161886,TRY_B,5,294.16986718220073,1.7309759242710185,standard,True,226712.6063694128,87.60875170898437,0.0,0.0,21.853147023062142,27.235312853682103,18.397220271681423,17.0,0.0,6.889528784628346,13.77264404296875,458.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,11,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0011\seed_1,2021,8761,1.0,21,1.1059995429664102,1.0538873280002363,TRY_B,5,294.11782458525266,1.316099493250095,standard,True,209728.29673474174,85.51182849121093,0.0,0.0,21.667214649354577,27.13435956314987,18.099295467631638,24.0,0.0,6.064831022557136,12.7896728515625,628.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,11,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0011\seed_2,2021,8761,1.0,21,1.1059995429664102,1.0538873280002363,TRY_B,5,294.11782458525266,1.316099493250095,standard,True,212312.06135603148,85.568478515625,0.0,0.0,21.64993182222591,27.22173164842559,18.099295467631638,23.0,0.0,6.0719096516109685,13.38836669921875,643.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,11,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0011\seed_3,2021,8761,1.0,21,1.1059995429664102,1.0538873280002363,TRY_B,5,294.11782458525266,1.316099493250095,standard,True,212577.90740873493,85.32299572753907,0.0,0.0,21.661815572954577,27.24759712839699,18.099295467631638,22.0,0.0,6.065818797941965,12.79010009765625,658.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,11,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0011\seed_4,2021,8761,1.0,21,1.1059995429664102,1.0538873280002363,TRY_B,5,294.11782458525266,1.316099493250095,standard,True,207819.12168494833,85.08924963378907,0.0,0.0,21.684793191465058,27.773479029762086,18.099295467631638,41.0,0.0,6.0469810782794955,12.78472900390625,619.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,12,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0012\seed_1,2021,8761,1.0,21,1.0214317602631984,1.0236828642981655,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,229665.31226607907,93.9354990234375,0.0,0.0,22.186987844694688,26.929266025066056,18.75152689486487,21.0,0.0,6.028594490001634,12.736846923828182,639.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,12,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0012\seed_3,2021,8761,1.0,21,1.0214317602631984,1.0236828642981655,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,232505.13001191517,93.69311889648438,0.0,0.0,22.180103865764362,27.018941103356212,18.75152689486487,19.0,0.0,6.019369389447241,12.735870361328125,645.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,58,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0058\seed_4,2021,8761,1.0,21,1.0637690538767606,1.0907978457147531,TRY_B,6,294.0077105461892,1.8104536598050849,retrofit,False,54645.10773113705,71.21586486816406,0.0,0.0,21.95706319895298,28.78053627197039,17.509485723969252,221.0,0.0,7.125620731928078,13.81793212890625,1352.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,58,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0058\seed_3,2021,8761,1.0,21,1.0637690538767606,1.0907978457147531,TRY_B,6,294.0077105461892,1.8104536598050849,retrofit,False,59095.401540874474,71.42314892578125,0.0,0.0,21.87290624263962,28.258388050094652,17.509485723969252,170.0,0.0,7.140479535548171,13.822021484375,1425.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,29,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0029\seed_2,2021,8761,1.0,21,1.1847590658198057,1.163432276283043,TRY_B,5,293.7593387812915,0.9411610476466669,standard,True,190092.06820937604,76.12218432617188,0.0,0.0,21.042780397197777,27.45431480398821,17.34676687084953,35.0,0.0,6.138218270441046,12.728546142578125,623.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,46,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0046\seed_2,2021,8761,1.0,21,0.9387479218139348,1.0363661965925668,TRY_B,4,294.5525785878797,1.3871096529467135,standard,True,240691.01153170783,86.197890625,0.0,0.0,21.612410389655224,26.729301267279936,18.150424013585333,9.0,0.0,6.9145241510839535,14.1318359375,459.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,46,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0046\seed_3,2021,8761,1.0,21,0.9387479218139348,1.0363661965925668,TRY_B,4,294.5525785878797,1.3871096529467135,standard,True,240786.2054586791,86.1096083984375,0.0,0.0,21.614815633037512,26.7265967549003,18.150424013585333,9.0,0.0,6.9217274768917765,14.127685546875,466.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,46,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0046\seed_4,2021,8761,1.0,21,0.9387479218139348,1.0363661965925668,TRY_B,4,294.5525785878797,1.3871096529467135,standard,True,236955.46342037845,85.62577026367188,0.0,0.0,21.653856879582342,27.263377373878882,18.150424013585333,17.0,0.0,6.849523210999033,14.122589111328125,449.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,48,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0048\seed_1,2021,8761,1.0,21,0.9929213747771601,1.1130940909001144,TRY_B,5,293.9632629879993,0.6026605184239517,standard,True,196887.49149860858,79.43206640625,0.0,0.0,21.261827002442043,26.722929107849666,17.692114309471208,8.0,0.0,6.014922865802404,12.683807373046875,523.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,48,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0048\seed_2,2021,8761,1.0,21,0.9929213747771601,1.1130940909001144,TRY_B,5,293.9632629879993,0.6026605184239517,standard,True,199477.78339842294,79.57165930175782,0.0,0.0,21.227918670833706,26.768768355433906,17.692114309471208,8.0,0.0,6.051076540050535,12.686676025390568,522.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,48,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0048\seed_3,2021,8761,1.0,21,0.9929213747771601,1.1130940909001144,TRY_B,5,293.9632629879993,0.6026605184239517,standard,True,199723.66504014248,79.41844995117188,0.0,0.0,21.2459059564346,26.781277960849025,17.692114309471208,8.0,0.0,6.015038714862245,12.679351806640625,534.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,48,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0048\seed_4,2021,8761,1.0,21,0.9929213747771601,1.1130940909001144,TRY_B,5,293.9632629879993,0.6026605184239517,standard,True,194680.8223358341,79.04695031738281,0.0,0.0,21.28479486000278,27.385609769288067,17.692114309471208,15.0,0.0,5.94026792796421,12.676330566406193,467.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,49,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0049\seed_1,2021,8761,1.0,21,0.8330919999689754,0.9946633323352642,TRY_B,5,294.21800018280095,1.3193801899972133,standard,True,215871.70270872727,80.44339916992188,0.0,0.0,21.28057343164886,26.324128192380158,17.788832508739006,4.0,0.0,7.508293305993451,14.329803466796875,418.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,49,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0049\seed_2,2021,8761,1.0,21,0.8330919999689754,0.9946633323352642,TRY_B,5,294.21800018280095,1.3193801899972133,standard,True,218080.884147613,80.60132177734376,0.0,0.0,21.259873019243127,26.37351531792217,17.788832508739006,4.0,0.0,7.491252044444353,14.33001708984375,346.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,49,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0049\seed_3,2021,8761,1.0,21,0.8330919999689754,0.9946633323352642,TRY_B,5,294.21800018280095,1.3193801899972133,standard,True,218432.38772350544,80.45071997070312,0.0,0.0,21.26854693872788,26.39668824003047,17.788832508739006,4.0,0.0,7.498799458470962,14.326568603515625,452.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,49,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0049\seed_4,2021,8761,1.0,21,0.8330919999689754,0.9946633323352642,TRY_B,5,294.21800018280095,1.3193801899972133,standard,True,213192.25540302807,80.06826806640625,0.0,0.0,21.296153290583717,26.98435489055919,17.788832508739006,7.0,0.0,7.468339585425201,14.3218994140625,386.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,51,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0051\seed_1,2021,8761,1.0,21,1.0286912209504302,0.9893957604227815,TRY_B,4,293.7222896558904,0.5382447828929202,standard,True,205873.95413329237,77.438232421875,0.0,0.0,21.042398006512798,26.472716738877864,17.48707557349258,4.0,0.0,5.7034455965458175,12.399993896484375,504.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,46,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0046\seed_1,2021,8761,1.0,21,0.9387479218139348,1.0363661965925668,TRY_B,4,294.5525785878797,1.3871096529467135,standard,True,238321.64088616267,86.08161572265625,0.0,0.0,21.621170785124068,26.659543625615072,18.150424013585333,11.0,0.0,6.8950290024627545,14.1302490234375,416.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,51,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0051\seed_2,2021,8761,1.0,21,1.0286912209504302,0.9893957604227815,TRY_B,4,293.7222896558904,0.5382447828929202,standard,True,208086.1483799846,77.6995078125,0.0,0.0,21.022127440020707,26.505536058779455,17.48707557349258,5.0,0.0,5.70016646692707,12.40032958984375,491.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,51,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0051\seed_4,2021,8761,1.0,21,1.0286912209504302,0.9893957604227815,TRY_B,4,293.7222896558904,0.5382447828929202,standard,True,203494.79865559412,77.045515625,0.0,0.0,21.06220093635654,27.07420930541832,17.48707557349258,10.0,0.0,5.62795336379021,12.773529052734375,432.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,56,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0056\seed_1,2021,8761,1.0,21,1.0216144574156198,0.8434302964541774,TRY_B,5,293.75980505392926,0.8530378582913738,standard,True,199158.2916284339,75.07819421386719,0.0,0.0,20.906248334023395,26.5737390015488,17.315478686867948,5.0,0.0,6.171430856203766,12.893890380859375,434.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,56,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0056\seed_2,2021,8761,1.0,21,1.0216144574156198,0.8434302964541774,TRY_B,5,293.75980505392926,0.8530378582913738,standard,True,201082.3245784965,75.26977197265624,0.0,0.0,20.889384001704272,26.6482001307175,17.315478686867948,6.0,0.0,6.190713081930262,12.89324951171875,460.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,56,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0056\seed_3,2021,8761,1.0,21,1.0216144574156198,0.8434302964541774,TRY_B,5,293.75980505392926,0.8530378582913738,standard,True,201475.69731808605,75.25345556640625,0.0,0.0,20.895986752554087,26.63463065477515,17.315478686867948,4.0,0.0,6.1686470859903375,12.891326904296875,468.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,56,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0056\seed_4,2021,8761,1.0,21,1.0216144574156198,0.8434302964541774,TRY_B,5,293.75980505392926,0.8530378582913738,standard,True,197101.7464898017,74.62365014648438,0.0,0.0,20.930879695214976,27.150254358475536,17.315478686867948,11.0,0.0,6.130694003236336,12.885467529296875,429.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,57,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0057\seed_1,2021,8761,1.0,21,1.0688960372159246,0.9124935135356034,TRY_B,5,293.9583085996452,0.7401931763565632,standard,True,209310.18044718634,80.21995190429688,0.0,0.0,21.259662997462698,26.866327132715412,17.701230933065805,13.0,0.0,6.300931678217253,12.91351318359375,533.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,57,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0057\seed_2,2021,8761,1.0,21,1.0688960372159246,0.9124935135356034,TRY_B,5,293.9583085996452,0.7401931763565632,standard,True,211331.2728580686,80.44601684570313,0.0,0.0,21.239872865319526,26.97329513952144,17.701230933065805,13.0,0.0,6.211491849838555,12.91363525390625,424.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,57,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0057\seed_3,2021,8761,1.0,21,1.0688960372159246,0.9124935135356034,TRY_B,5,293.9583085996452,0.7401931763565632,standard,True,212217.17612497957,80.37571850585938,0.0,0.0,21.254320984565926,27.017452180786222,17.701230933065805,13.0,0.0,6.260796813303012,12.910064697265625,536.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,57,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0057\seed_4,2021,8761,1.0,21,1.0688960372159246,0.9124935135356034,TRY_B,5,293.9583085996452,0.7401931763565632,standard,True,207458.07984986607,79.80169360351563,0.0,0.0,21.282768655447434,27.475526996989743,17.701230933065805,19.0,0.0,6.179503206710897,12.9051513671875,500.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,58,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0058\seed_1,2021,8761,1.0,21,1.0637690538767606,1.0907978457147531,TRY_B,6,294.0077105461892,1.8104536598050849,retrofit,False,56172.727808752294,71.66887054443359,0.0,0.0,21.878714778938363,28.1875498653082,17.509485723969252,166.0,0.0,7.182323405737478,13.82049560546875,1391.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,58,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0058\seed_2,2021,8761,1.0,21,1.0637690538767606,1.0907978457147531,TRY_B,6,294.0077105461892,1.8104536598050849,retrofit,False,58903.173831854656,71.75551428222656,0.0,0.0,21.83759057072839,28.256549666220337,17.509485723969252,160.0,0.0,7.2601491795080415,13.854156494140625,1420.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,1,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0001\seed_2,2021,8761,1.0,21,0.9249466565528164,1.1329039205580804,TRY_B,5,293.6614166166424,1.9434068520031045,standard,True,221229.9681909334,81.16857690429687,0.0,0.0,21.343010565819004,26.981931961670227,17.712260453560415,15.0,0.0,7.550412388237603,14.5313720703125,564.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,51,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0051\seed_3,2021,8761,1.0,21,1.0286912209504302,0.9893957604227815,TRY_B,4,293.7222896558904,0.5382447828929202,standard,True,208264.10670538494,77.59762353515625,0.0,0.0,21.02954241249265,26.52248693470051,17.48707557349258,4.0,0.0,5.672831017736187,12.39697265625,497.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,45,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0045\seed_4,2021,8761,1.0,21,1.1700480473507189,1.032424455880158,TRY_B,6,294.59088342621766,1.1113982649695373,retrofit,False,59494.840904229044,77.12635131835937,0.0,0.0,22.355563380928373,29.139413315383592,18.06855466679718,310.0,0.0,7.156213884687823,14.1556396484375,1522.0
V6,DESHPDHK0000lce9_6,DESHPDHK0000lce9,TRY_B,45,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V6\DESHPDHK0000lce9_6\TRY_B\sample_0045\seed_3,2021,8761,1.0,21,1.1700480473507189,1.032424455880158,TRY_B,6,294.59088342621766,1.1113982649695373,retrofit,False,62604.51268292732,77.84548364257813,0.0,0.0,22.25472018821565,28.692676487835627,18.06855466679718,245.0,0.0,7.392458029743636,14.163665771484375,1607.0
